Filename,peo_su8_00_000_0,,,,,,,,,,
Instrument name,5333-0457,,,,,,,,,,
Operator,Osamu Katagiri,,,,,,,,,,
rundate,12/12/2019,,,,,,,,,,
Sample name,OSKT 000_PEO_SU8,,,,,,,,,,
Geometry name,60mm 0.9969° cone plate, Peltier plate Steel ,,,,,,,,,
Procedure name,Sample,,,,,,,,,,
,Flow ramp,,,,,,,,,,
0.0198882,0.0246528,0.104451,317.587,20,-54.9124,-0.0776306,20.0196,-50.1434,317.587,1.12465,0.0182086
0.0215051,0.0253753,0.104487,324.6,20,-55.2446,-0.0781002,20.0276,-40.2257,324.6,1.21609,0.0203911
0.0235123,0.0254591,0.104505,331.547,20,-55.4057,-0.0783279,20.0297,-32.2359,331.547,1.32959,0.0228116
0.0259279,0.0265482,0.104474,338.493,20,-55.3886,-0.0783038,20.0273,-25.7507,338.493,1.46619,0.025519
0.0286996,0.027908,0.104333,345.44,20,-56.0173,-0.0791926,20.0248,-20.8047,345.44,1.62292,0.0285515
0.0321077,0.0281231,0.104284,352.453,20,-55.7124,-0.0787616,20.0175,-16.4999,352.453,1.81565,0.031973
0.0359881,0.0283947,0.10426,359.465,20,-55.6235,-0.0786358,20.0222,-13.134,359.465,2.03508,0.035808
0.0404697,0.0284981,0.104221,366.412,20,-55.5021,-0.0784642,20.0154,-10.4732,366.412,2.28851,0.0400555
0.0454683,0.030463,0.104098,373.359,20,-55.5257,-0.0784976,20.0261,-8.37108,373.359,2.57117,0.0448131
0.0514439,0.0305468,0.104093,380.371,20,-55.8476,-0.0789526,20.0375,-6.71362,380.371,2.90908,0.0501848
0.0581242,0.031857,0.104071,387.383,20,-55.8331,-0.0789321,20.028,-5.35227,387.383,3.28684,0.0561985
0.0650171,0.0319239,0.104076,394.33,20,-56.8202,-0.0803277,20.0154,-4.35175,394.33,3.67663,0.0628735
0.0724977,0.0327309,0.104009,401.277,20,-56.921,-0.0804701,20.0186,-3.48354,401.277,4.09965,0.0703354
0.079827,0.0334636,0.103905,408.224,20,-56.29,-0.079578,20.0185,-2.75257,408.224,4.51411,0.0786855
0.087573,0.0352389,0.103641,415.236,20,-57.1466,-0.0807891,20.0332,-2.22809,415.236,4.95214,0.0881207
0.0988125,0.0355876,0.103561,422.248,20,-57.1943,-0.0808565,20.0272,-1.77817,422.248,5.58771,0.0986821
0.113138,0.0362385,0.103362,429.195,20,-57.711,-0.081587,20.0261,-1.43364,429.195,6.3978,0.110397
0.125499,0.0366255,0.103277,436.142,20,-57.2141,-0.0808845,20.0333,-1.13568,436.142,7.09681,0.123502
0.139759,0.037821,0.102878,443.154,20,-57.8565,-0.0817928,20.0195,-0.91565,443.154,7.9032,0.138312
0.157252,0.0398448,0.102163,450.167,20,-58.4898,-0.082688,20.0322,-0.738109,450.167,8.89241,0.154892
0.175982,0.0401303,0.102008,457.114,20,-58.5954,-0.0828373,20.0187,-0.59085,457.114,9.95154,0.173277
0.194615,0.0404736,0.101893,464.06,20,-58.5297,-0.0827444,20.0325,-0.471584,464.06,11.0052,0.193846
0.220426,0.0413891,0.101424,471.073,20,-58.5028,-0.0827065,20.0252,-0.37583,471.073,12.4648,0.217091
0.24576,0.0432744,0.100465,478.085,20,-59.2243,-0.0837264,20.0192,-0.303376,478.085,13.8974,0.243113
0.275476,0.0439988,0.10015,485.032,20,-60.167,-0.0850591,20.0273,-0.246267,485.032,15.5778,0.271972
0.307157,0.0445938,0.0998458,491.979,19.99,-59.0106,-0.0834243,20.0287,-0.192996,491.979,17.3693,0.304256
0.343915,0.0465112,0.0991222,498.926,20.01,-59.8715,-0.0846413,20.023,-0.156461,498.926,19.4479,0.340373
0.384822,0.0472706,0.0988071,505.938,20,-59.7908,-0.0845273,20.0393,-0.124581,505.938,21.7611,0.381189
0.431452,0.0481634,0.0984424,512.95,20,-60.3411,-0.0853052,20.0301,-0.100253,512.95,24.398,0.42688
0.482061,0.0499,0.0978535,519.897,20,-60.3949,-0.0853813,20.0326,-0.0801772,519.897,27.2599,0.477555
0.539557,0.0499024,0.0978818,526.844,20,-60.8022,-0.0859571,20.0259,-0.0644973,526.844,30.5113,0.534241
0.603791,0.0527765,0.0970314,533.856,20,-61.4258,-0.0868386,20.0292,-0.051952,533.856,34.1436,0.598305
0.675802,0.053531,0.0967169,540.869,20,-61.0905,-0.0863647,20.0196,-0.0411994,540.869,38.2157,0.670023
0.75634,0.0539873,0.0966313,547.815,20,-62.0436,-0.0877121,20.0114,-0.0334337,547.815,42.77,0.749557
0.845483,0.0559173,0.0958872,554.762,20,-60.9535,-0.086171,20.0138,-0.0262455,554.762,47.8109,0.838534
0.945607,0.057693,0.0953442,561.709,20,-61.9098,-0.0875229,20.0168,-0.0213002,561.709,53.4728,0.938072
1.0585,0.0589792,0.0951023,568.721,20,-62.0033,-0.0876552,20.019,-0.0170087,568.721,59.8566,1.05056
1.18532,0.0616622,0.0948977,575.734,20,-62.0983,-0.0877894,20.0281,-0.0135832,575.734,67.0284,1.17649
1.32564,0.0625023,0.0950823,582.681,20,-63.0523,-0.0891381,20.0293,-0.0110203,582.681,74.9634,1.31614
1.48224,0.0630484,0.0950563,589.627,20,-61.3649,-0.0867526,20.0251,-8.57E-03,589.627,83.8189,1.47237
1.65592,0.0631901,0.0952381,596.509,20,-63.5595,-0.0898551,20.0309,-7.11E-03,596.509,93.6403,1.64538
,0.0669296,0.0954782,,,,,,,,,
,0.0692189,0.095584,,,,,,,,,
,0.0699327,0.09567,,,,,,,,,
,0.0704301,0.0957241,,,,,,,,,
,0.0711033,0.0958057,,,,,,,,,
,0.0756647,0.0962123,,,,,,,,,
,0.0758719,0.0962003,,,,,,,,,
,0.0782733,0.0962555,,,,,,,,,
,0.0804389,0.0959563,,,,,,,,,
,0.0810353,0.0958765,,,,,,,,,
,0.0830897,0.0952517,,,,,,,,,
,0.0853123,0.09435,,,,,,,,,
,0.0875549,0.0934172,,,,,,,,,
,0.0910346,0.0920948,,,,,,,,,
,0.0914642,0.0919145,,,,,,,,,
,0.0918708,0.0917662,,,,,,,,,
,0.0980876,0.0895133,,,,,,,,,
,0.0988379,0.0894625,,,,,,,,,
,0.0996434,0.0890733,,,,,,,,,
,0.104945,0.0879435,,,,,,,,,
,0.105611,0.0878184,,,,,,,,,
,0.109146,0.0871335,,,,,,,,,
,0.109874,0.0869795,,,,,,,,,
,0.113599,0.0862999,,,,,,,,,
,0.119628,0.0852513,,,,,,,,,
,0.11988,0.0852162,,,,,,,,,
,0.122919,0.0845906,,,,,,,,,
,0.123055,0.0846143,,,,,,,,,
,0.129778,0.0832535,,,,,,,,,
,0.131096,0.0830223,,,,,,,,,
,0.136927,0.0820129,,,,,,,,,
,0.137523,0.0820192,,,,,,,,,
,0.141269,0.0814378,,,,,,,,,
,0.143572,0.081056,,,,,,,,,
,0.149664,0.0800418,,,,,,,,,
,0.154048,0.0792705,,,,,,,,,
,0.156404,0.0788188,,,,,,,,,
,0.157195,0.0786504,,,,,,,,,
,0.161774,0.0778212,,,,,,,,,
,0.172235,0.0757548,,,,,,,,,
,0.172509,0.0756728,,,,,,,,,
,0.173193,0.0755544,,,,,,,,,
,0.17864,0.0745569,,,,,,,,,
,0.185719,0.0734888,,,,,,,,,
,0.188474,0.073041,,,,,,,,,
,0.193023,0.0723615,,,,,,,,,
,0.199475,0.0714263,,,,,,,,,
,0.201565,0.0712048,,,,,,,,,
,0.206738,0.070513,,,,,,,,,
,0.213546,0.0697892,,,,,,,,,
,0.215931,0.0695737,,,,,,,,,
,0.219315,0.0692734,,,,,,,,,
,0.226445,0.0686046,,,,,,,,,
,0.229796,0.068188,,,,,,,,,
,0.232924,0.0679115,,,,,,,,,
,0.241846,0.0668699,,,,,,,,,
,0.247888,0.0661155,,,,,,,,,
,0.248877,0.0660046,,,,,,,,,
,0.253909,0.0655361,,,,,,,,,
,0.265922,0.0644211,,,,,,,,,
,0.270834,0.0640642,,,,,,,,,
,0.271609,0.0640224,,,,,,,,,
,0.273352,0.0639517,,,,,,,,,
,0.279019,0.0635491,,,,,,,,,
,0.28923,0.0630068,,,,,,,,,
,0.289469,0.0630071,,,,,,,,,
,0.297374,0.0626879,,,,,,,,,
,0.299818,0.0626521,,,,,,,,,
,0.303002,0.0626462,,,,,,,,,
,0.310806,0.0624246,,,,,,,,,
,0.311354,0.0624468,,,,,,,,,
,0.325576,0.0617193,,,,,,,,,
,0.335375,0.0610608,,,,,,,,,
,0.338143,0.0609534,,,,,,,,,
,0.339048,0.060845,,,,,,,,,
,0.356826,0.0598125,,,,,,,,,
,0.362607,0.0593771,,,,,,,,,
,0.370179,0.0588489,,,,,,,,,
,0.379232,0.0580652,,,,,,,,,
,0.388312,0.057267,,,,,,,,,
,0.391074,0.0571454,,,,,,,,,
,0.395517,0.0568024,,,,,,,,,
,0.417332,0.0558618,,,,,,,,,
,0.424751,0.0554929,,,,,,,,,
,0.428179,0.0553833,,,,,,,,,
,0.440912,0.0548646,,,,,,,,,
,0.447903,0.0545937,,,,,,,,,
,0.469013,0.053783,,,,,,,,,
,0.47559,0.0535208,,,,,,,,,
,0.482118,0.0533072,,,,,,,,,
,0.503592,0.0524554,,,,,,,,,
,0.513502,0.0520987,,,,,,,,,
,0.517828,0.0519782,,,,,,,,,
,0.532133,0.0515726,,,,,,,,,
,0.552791,0.051033,,,,,,,,,
,0.56237,0.050926,,,,,,,,,
,0.575074,0.050745,,,,,,,,,
,0.592332,0.0505379,,,,,,,,,
,0.595602,0.0504762,,,,,,,,,
,0.616216,0.0502403,,,,,,,,,
,0.636295,0.0498839,,,,,,,,,
,0.652872,0.0496012,,,,,,,,,
,0.666695,0.0493646,,,,,,,,,
,0.675212,0.0493446,,,,,,,,,
,0.683329,0.0492582,,,,,,,,,
,0.710297,0.0491199,,,,,,,,,
,0.736103,0.0489933,,,,,,,,,
,0.739566,0.0489313,,,,,,,,,
,0.745275,0.0488441,,,,,,,,,
,0.746615,0.0488416,,,,,,,,,
,0.782012,0.0484256,,,,,,,,,
,0.792952,0.0482962,,,,,,,,,
,0.809555,0.0480962,,,,,,,,,
,0.815598,0.0479975,,,,,,,,,
,0.835297,0.0476422,,,,,,,,,
,0.845435,0.047469,,,,,,,,,
,0.85484,0.0472992,,,,,,,,,
,0.876356,0.0469408,,,,,,,,,
,0.886743,0.0468345,,,,,,,,,
,0.908457,0.0465886,,,,,,,,,
,0.915492,0.0465043,,,,,,,,,
,0.934459,0.0462824,,,,,,,,,
,0.941754,0.0462143,,,,,,,,,
,0.970974,0.0457899,,,,,,,,,
,0.976211,0.045687,,,,,,,,,
,0.982176,0.0456123,,,,,,,,,
,1.03057,0.044856,,,,,,,,,
,1.04171,0.0447424,,,,,,,,,
,1.04647,0.0446826,,,,,,,,,
,1.06411,0.0446036,,,,,,,,,
,1.09448,0.0444588,,,,,,,,,
,1.10432,0.044434,,,,,,,,,
,1.16592,0.0440666,,,,,,,,,
,1.17191,0.0440325,,,,,,,,,
,1.21264,0.0437952,,,,,,,,,
,1.21352,0.0437814,,,,,,,,,
,1.2768,0.0432869,,,,,,,,,
,1.31101,0.0430699,,,,,,,,,
,1.31347,0.0430744,,,,,,,,,
,1.38518,0.0425695,,,,,,,,,
,1.39834,0.0425871,,,,,,,,,
,1.39862,0.042532,,,,,,,,,
,1.46661,0.0423311,,,,,,,,,
,1.5302,0.0420878,,,,,,,,,
,1.53086,0.0421193,,,,,,,,,
,1.58226,0.0418529,,,,,,,,,
,1.63961,0.0416029,,,,,,,,,
,1.64089,0.0415836,,,,,,,,,
,1.67664,0.041468,,,,,,,,,
,1.72178,0.0412723,,,,,,,,,
,1.74747,0.0411747,,,,,,,,,
,1.78491,0.0410242,,,,,,,,,
,1.83725,0.0408224,,,,,,,,,
,1.83754,0.040775,,,,,,,,,
,1.85034,0.0407508,,,,,,,,,
,1.87267,0.0406475,,,,,,,,,
,1.91816,0.040445,,,,,,,,,
,2.01341,0.0401225,,,,,,,,,
,2.0147,0.0401744,,,,,,,,,
,2.05793,0.0400671,,,,,,,,,
,2.08699,0.0400172,,,,,,,,,
,2.15422,0.0398984,,,,,,,,,
,2.20476,0.0397749,,,,,,,,,
,2.28592,0.0395152,,,,,,,,,
,2.30205,0.0394308,,,,,,,,,
,2.35264,0.0392506,,,,,,,,,
,2.41425,0.0390027,,,,,,,,,
,2.50404,0.0386748,,,,,,,,,
,2.50579,0.0386629,,,,,,,,,
,2.57547,0.0385106,,,,,,,,,
,2.64355,0.0383417,,,,,,,,,
,2.66278,0.0382937,,,,,,,,,
,2.78509,0.0379637,,,,,,,,,
,2.86032,0.0377607,,,,,,,,,
,2.88419,0.0376972,,,,,,,,,
,2.89473,0.0376899,,,,,,,,,
,2.91299,0.0376787,,,,,,,,,
,3.05647,0.0374394,,,,,,,,,
,3.17246,0.0371955,,,,,,,,,
,3.21669,0.0370512,,,,,,,,,
,3.22981,0.0370411,,,,,,,,,
,3.2666,0.0369797,,,,,,,,,
,3.42383,0.0369742,,,,,,,,,
,3.47647,0.0369771,,,,,,,,,
,3.61343,0.037047,,,,,,,,,
,3.66321,0.0370373,,,,,,,,,
,3.73156,0.0370598,,,,,,,,,
,3.80682,0.0370469,,,,,,,,,
,3.90886,0.0369981,,,,,,,,,
,4.04227,0.0369253,,,,,,,,,
,4.16852,0.0368541,,,,,,,,,
,4.1839,0.036847,,,,,,,,,
,4.26324,0.036819,,,,,,,,,
,4.5005,0.0368027,,,,,,,,,
,4.52216,0.0367746,,,,,,,,,
,4.56457,0.0367839,,,,,,,,,
,4.8404,0.0367453,,,,,,,,,
,4.85933,0.0367363,,,,,,,,,
,4.99117,0.0366683,,,,,,,,,
,4.99824,0.0366879,,,,,,,,,
,5.06442,0.0366795,,,,,,,,,
,5.2109,0.0366589,,,,,,,,,
,5.46255,0.0367089,,,,,,,,,
,5.47763,0.0367154,,,,,,,,,
,5.60333,0.0367316,,,,,,,,,
,5.6714,0.036684,,,,,,,,,
,6.00276,0.0366372,,,,,,,,,
,6.01668,0.0366825,,,,,,,,,
,6.08982,0.0366453,,,,,,,,,
,6.34468,0.0366156,,,,,,,,,
,6.48428,0.0365804,,,,,,,,,
,6.57313,0.0365708,,,,,,,,,
,6.91436,0.03633,,,,,,,,,
,6.92656,0.0363217,,,,,,,,,
,7.09781,0.0362498,,,,,,,,,
,7.19765,0.0361872,,,,,,,,,
,7.40541,0.0360788,,,,,,,,,
,7.8814,0.035806,,,,,,,,,
,7.89892,0.0357983,,,,,,,,,
,7.90439,0.0357924,,,,,,,,,
,7.94898,0.0357698,,,,,,,,,
,8.4862,0.0357301,,,,,,,,,
,8.63007,0.0357496,,,,,,,,,
,8.90184,0.0357253,,,,,,,,,
,9.02426,0.0356952,,,,,,,,,
,9.15552,0.0357138,,,,,,,,,
,9.45803,0.0358088,,,,,,,,,
,9.85698,0.0359508,,,,,,,,,
,9.95848,0.0359654,,,,,,,,,
,10.3077,0.0361054,,,,,,,,,
,10.3648,0.0360755,,,,,,,,,
,10.51,0.0361134,,,,,,,,,
,11.1406,0.035911,,,,,,,,,
,11.2161,0.0359388,,,,,,,,,
,11.3495,0.0359098,,,,,,,,,
,11.7744,0.0359724,,,,,,,,,
,11.9907,0.035984,,,,,,,,,
,12.4277,0.0360907,,,,,,,,,
,12.4765,0.0360686,,,,,,,,,
,12.8063,0.0360218,,,,,,,,,
,13.4515,0.035879,,,,,,,,,
,13.6086,0.0358774,,,,,,,,,
,13.8377,0.0357695,,,,,,,,,
,13.972,0.0357263,,,,,,,,,
,14.876,0.0353108,,,,,,,,,
,14.9012,0.0352742,,,,,,,,,
,15.3649,0.0349475,,,,,,,,,
,15.6306,0.0347373,,,,,,,,,
,16.0239,0.0344118,,,,,,,,,
,16.3306,0.0341111,,,,,,,,,
,17.3424,0.0331794,,,,,,,,,
,17.486,0.033015,,,,,,,,,
,17.5528,0.0329686,,,,,,,,,
,17.8963,0.0326586,,,,,,,,,
,18.5893,0.0322108,,,,,,,,,
,19.5617,0.0316647,,,,,,,,,
,19.5967,0.0316237,,,,,,,,,
,19.9508,0.0314581,,,,,,,,,
,20.0506,0.0314047,,,,,,,,,
,21.3924,0.030783,,,,,,,,,
,21.4584,0.0307575,,,,,,,,,
,21.9074,0.030585,,,,,,,,,
,22.9052,0.0301867,,,,,,,,,
,22.9874,0.0301362,,,,,,,,,
,23.4972,0.0299488,,,,,,,,,
,24.5334,0.0295145,,,,,,,,,
,24.7431,0.0294245,,,,,,,,,
,25.7295,0.0290444,,,,,,,,,
,26.1657,0.0289237,,,,,,,,,
,26.5725,0.0288059,,,,,,,,,
,27.4457,0.0286099,,,,,,,,,
,28.1972,0.02851,,,,,,,,,
,28.4636,0.0284769,,,,,,,,,
,29.8903,0.02836,,,,,,,,,
,30.7036,0.0283042,,,,,,,,,
,30.7701,0.028265,,,,,,,,,
,30.9008,0.0282705,,,,,,,,,
,32.9661,0.027892,,,,,,,,,
,33.8366,0.0277252,,,,,,,,,
,34.1446,0.0276852,,,,,,,,,
,34.3854,0.0276556,,,,,,,,,
,35.3775,0.0274849,,,,,,,,,
,37.0513,0.027255,,,,,,,,,
,37.915,0.0271458,,,,,,,,,
,38.5071,0.0270555,,,,,,,,,
,39.0052,0.027004,,,,,,,,,
,40.5714,0.0268206,,,,,,,,,
,40.852,0.0267844,,,,,,,,,
,43.0781,0.0265462,,,,,,,,,
,43.9946,0.0264645,,,,,,,,,
,44.426,0.0264124,,,,,,,,,
,44.5572,0.0264102,,,,,,,,,
,47.2134,0.026098,,,,,,,,,
,48.1917,0.0259735,,,,,,,,,
,48.6867,0.0259262,,,,,,,,,
,50.6899,0.0257405,,,,,,,,,
,50.9,0.0257283,,,,,,,,,
,53.3549,0.0255822,,,,,,,,,
,53.9123,0.0255078,,,,,,,,,
,54.5168,0.0254895,,,,,,,,,
,58.1456,0.0251093,,,,,,,,,
,58.4239,0.0251141,,,,,,,,,
,58.697,0.0250668,,,,,,,,,
,60.377,0.02502,,,,,,,,,
,63.0551,0.0248635,,,,,,,,,
,63.9747,0.0248142,,,,,,,,,
,66.4226,0.0246362,,,,,,,,,
,67.6142,0.0245233,,,,,,,,,
,67.9121,0.0245021,,,,,,,,,
,70.0529,0.0243678,,,,,,,,,
,73.0951,0.0241675,,,,,,,,,
,75.6405,0.0240369,,,,,,,,,
,75.8779,0.0240356,,,,,,,,,
,76.7081,0.0239747,,,,,,,,,
,78.8717,0.0238579,,,,,,,,,
,84.0652,0.0235472,,,,,,,,,
,84.6194,0.0234827,,,,,,,,,
,85.2326,0.0234555,,,,,,,,,
,86.6791,0.0233457,,,,,,,,,
,92.1254,0.0230827,,,,,,,,,
,94.5622,0.0229642,,,,,,,,,
,99.0179,0.0227413,,,,,,,,,
,100.878,0.0226346,,,,,,,,,
,110.462,0.0221478,,,,,,,,,
,113.113,0.0220201,,,,,,,,,
,120.957,0.0216699,,,,,,,,,
,129.215,0.0213806,,,,,,,,,
,132.449,0.0212731,,,,,,,,,
,145.151,0.0208369,,,,,,,,,
,147.608,0.0207543,,,,,,,,,
,159.069,0.020366,,,,,,,,,
,168.62,0.0200389,,,,,,,,,
,174.181,0.0198677,,,,,,,,,
,190.73,0.0194082,,,,,,,,,
,192.624,0.0193685,,,,,,,,,
,208.85,0.0190106,,,,,,,,,
,220.044,0.0187846,,,,,,,,,
,228.692,0.0186109,,,,,,,,,
,250.626,0.0182154,,,,,,,,,
,251.365,0.0182059,,,,,,,,,
,274.656,0.0177943,,,,,,,,,
,287.141,0.0176019,,,,,,,,,
,300.751,0.0174059,,,,,,,,,
,328.016,0.0170194,,,,,,,,,
,329.324,0.0170032,,,,,,,,,
,360.612,0.016623,,,,,,,,,
,374.709,0.016457,,,,,,,,,
,394.872,0.0162348,,,,,,,,,
,428.049,0.0158969,,,,,,,,,
,432.744,0.0158503,,,,,,,,,
,474.236,0.0154761,,,,,,,,,
,488.981,0.0153577,,,,,,,,,
,519.292,0.0151295,,,,,,,,,
,558.588,0.0148681,,,,,,,,,
,568.628,0.0148076,,,,,,,,,
,622.652,0.0144863,,,,,,,,,
,638.103,0.0144047,,,,,,,,,
,681.808,0.014176,,,,,,,,,
,728.937,0.0139589,,,,,,,,,
,747.198,0.0138783,,,,,,,,,
,818.842,0.0136006,,,,,,,,,
,832.701,0.0135495,,,,,,,,,
,896.635,0.0133368,,,,,,,,,
,951.236,0.0131748,,,,,,,,,
,981.823,0.0130871,,,,,,,,,
,1075.1,0.0128561,,,,,,,,,
,1086.64,0.012832,,,,,,,,,
,1177.24,0.0126426,,,,,,,,,
,1241.33,0.0125184,,,,,,,,,
,1290.15,0.0124361,,,,,,,,,
,1413.85,0.0122406,,,,,,,,,
,1418.03,0.012232,,,,,,,,,
,1548.18,0.0120607,,,,,,,,,
,1619.89,0.0119938,,,,,,,,,
,1695.26,0.0119207,,,,,,,,,
,1850.48,0.0118364,,,,,,,,,
,1856.33,0.011833,,,,,,,,,
,2032.69,0.0117731,,,,,,,,,
,2113.9,0.0117601,,,,,,,,,
,2227.64,0.0117328,,,,,,,,,
,2414.81,0.0117291,,,,,,,,,
,2441.23,0.0117237,,,,,,,,,
,2673.17,0.0117957,,,,,,,,,
,2758.56,0.0118165,,,,,,,,,
,2927.14,0.0119007,,,,,,,,,
,3151.24,0.0120123,,,,,,,,,
