Filename,peo_su8_00_000_0,,,,,,,,,,
Instrument name,5333-0457,,,,,,,,,,
Operator,Osamu Katagiri,,,,,,,,,,
rundate,12/12/2019,,,,,,,,,,
Sample name,OSKT 000_PEO_SU8,,,,,,,,,,
Geometry name,60mm 0.9969° cone plate, Peltier plate Steel ,,,,,,,,,
Procedure name,Sample,,,,,,,,,,
,Flow ramp,,,,,,,,,,
0.0215051,0.0318048,1.51968,324.6,20,-55.2446,-0.0781002,20.0276,-40.2257,324.6,1.21609,0.0203911
0.0235123,0.0321563,1.49864,331.547,20,-55.4057,-0.0783279,20.0297,-32.2359,331.547,1.32959,0.0228116
0.0259279,0.0324881,1.48197,338.493,20,-55.3886,-0.0783038,20.0273,-25.7507,338.493,1.46619,0.025519
0.0286996,0.0329002,1.46763,345.44,20,-56.0173,-0.0791926,20.0248,-20.8047,345.44,1.62292,0.0285515
0.0321077,0.0353851,1.42417,352.453,20,-55.7124,-0.0787616,20.0175,-16.4999,352.453,1.81565,0.031973
0.0359881,0.0356148,1.42169,359.465,20,-55.6235,-0.0786358,20.0222,-13.134,359.465,2.03508,0.035808
0.0404697,0.0378225,1.40335,366.412,20,-55.5021,-0.0784642,20.0154,-10.4732,366.412,2.28851,0.0400555
0.0454683,0.0383052,1.40448,373.359,20,-55.5257,-0.0784976,20.0261,-8.37108,373.359,2.57117,0.0448131
0.0514439,0.0390367,1.40544,380.371,20,-55.8476,-0.0789526,20.0375,-6.71362,380.371,2.90908,0.0501848
0.0581242,0.0398845,1.41207,387.383,20,-55.8331,-0.0789321,20.028,-5.35227,387.383,3.28684,0.0561985
0.0650171,0.0436491,1.44563,394.33,20,-56.8202,-0.0803277,20.0154,-4.35175,394.33,3.67663,0.0628735
0.0724977,0.0440327,1.44864,401.277,20,-56.921,-0.0804701,20.0186,-3.48354,401.277,4.09965,0.0703354
0.079827,0.0445982,1.44602,408.224,20,-56.29,-0.079578,20.0185,-2.75257,408.224,4.51411,0.0786855
0.087573,0.0446185,1.44874,415.236,20,-57.1466,-0.0807891,20.0332,-2.22809,415.236,4.95214,0.0881207
0.0988125,0.0489787,1.39503,422.248,20,-57.1943,-0.0808565,20.0272,-1.77817,422.248,5.58771,0.0986821
0.113138,0.049921,1.3814,429.195,20,-57.711,-0.081587,20.0261,-1.43364,429.195,6.3978,0.110397
0.125499,0.0512626,1.3579,436.142,20,-57.2141,-0.0808845,20.0333,-1.13568,436.142,7.09681,0.123502
0.139759,0.051925,1.3457,443.154,20,-57.8565,-0.0817928,20.0195,-0.91565,443.154,7.9032,0.138312
0.157252,0.055059,1.27693,450.167,20,-58.4898,-0.082688,20.0322,-0.738109,450.167,8.89241,0.154892
0.175982,0.0559144,1.25834,457.114,20,-58.5954,-0.0828373,20.0187,-0.59085,457.114,9.95154,0.173277
0.194615,0.0596797,1.17702,464.06,20,-58.5297,-0.0827444,20.0325,-0.471584,464.06,11.0052,0.193846
0.220426,0.0604555,1.16035,471.073,20,-58.5028,-0.0827065,20.0252,-0.37583,471.073,12.4648,0.217091
0.24576,0.0620604,1.12535,478.085,20,-59.2243,-0.0837264,20.0192,-0.303376,478.085,13.8974,0.243113
0.275476,0.062533,1.11553,485.032,20,-60.167,-0.0850591,20.0273,-0.246267,485.032,15.5778,0.271972
0.307157,0.0694787,0.978275,491.979,19.99,-59.0106,-0.0834243,20.0287,-0.192996,491.979,17.3693,0.304256
0.343915,0.0699636,0.970737,498.926,20.01,-59.8715,-0.0846413,20.023,-0.156461,498.926,19.4479,0.340373
0.384822,0.0700434,0.97033,505.938,20,-59.7908,-0.0845273,20.0393,-0.124581,505.938,21.7611,0.381189
0.431452,0.0703874,0.967165,512.95,20,-60.3411,-0.0853052,20.0301,-0.100253,512.95,24.398,0.42688
0.482061,0.0782652,0.93437,519.897,20,-60.3949,-0.0853813,20.0326,-0.0801772,519.897,27.2599,0.477555
0.539557,0.0798591,0.929389,526.844,20,-60.8022,-0.0859571,20.0259,-0.0644973,526.844,30.5113,0.534241
0.603791,0.0808867,0.927942,533.856,20,-61.4258,-0.0868386,20.0292,-0.051952,533.856,34.1436,0.598305
0.675802,0.0819509,0.926329,540.869,20,-61.0905,-0.0863647,20.0196,-0.0411994,540.869,38.2157,0.670023
0.75634,0.0876009,0.927507,547.815,20,-62.0436,-0.0877121,20.0114,-0.0334337,547.815,42.77,0.749557
0.845483,0.0882472,0.927698,554.762,20,-60.9535,-0.086171,20.0138,-0.0262455,554.762,47.8109,0.838534
0.945607,0.0941679,0.932705,561.709,20,-61.9098,-0.0875229,20.0168,-0.0213002,561.709,53.4728,0.938072
1.0585,0.0954142,0.934174,568.721,20,-62.0033,-0.0876552,20.019,-0.0170087,568.721,59.8566,1.05056
1.18532,0.0980929,0.938348,575.734,20,-62.0983,-0.0877894,20.0281,-0.0135832,575.734,67.0284,1.17649
1.32564,0.0984741,0.938613,582.681,20,-63.0523,-0.0891381,20.0293,-0.0110203,582.681,74.9634,1.31614
1.48224,0.109474,0.957791,589.627,20,-61.3649,-0.0867526,20.0251,-8.57E-03,589.627,83.8189,1.47237
1.65592,0.10963,0.955426,596.509,20,-63.5595,-0.0898551,20.0309,-7.11E-03,596.509,93.6403,1.64538
,0.109898,0.956963,,,,,,,,,
,0.111089,0.949154,,,,,,,,,
,0.120488,0.890582,,,,,,,,,
,0.122923,0.876679,,,,,,,,,
,0.12763,0.851267,,,,,,,,,
,0.12934,0.843199,,,,,,,,,
,0.131895,0.831235,,,,,,,,,
,0.137546,0.808437,,,,,,,,,
,0.144707,0.782709,,,,,,,,,
,0.148586,0.770658,,,,,,,,,
,0.150588,0.765104,,,,,,,,,
,0.154042,0.756486,,,,,,,,,
,0.159762,0.744013,,,,,,,,,
,0.172529,0.719304,,,,,,,,,
,0.172983,0.718493,,,,,,,,,
,0.175327,0.714325,,,,,,,,,
,0.177662,0.710241,,,,,,,,,
,0.193019,0.68505,,,,,,,,,
,0.199754,0.674844,,,,,,,,,
,0.201386,0.672331,,,,,,,,,
,0.204131,0.668294,,,,,,,,,
,0.215944,0.650976,,,,,,,,,
,0.22483,0.63846,,,,,,,,,
,0.234453,0.625259,,,,,,,,,
,0.237667,0.620237,,,,,,,,,
,0.24184,0.614252,,,,,,,,,
,0.253165,0.596416,,,,,,,,,
,0.270843,0.570314,,,,,,,,,
,0.272949,0.566768,,,,,,,,,
,0.276712,0.561431,,,,,,,,,
,0.286304,0.546643,,,,,,,,,
,0.303025,0.522972,,,,,,,,,
,0.317765,0.503808,,,,,,,,,
,0.320982,0.500632,,,,,,,,,
,0.322171,0.49878,,,,,,,,,
,0.33898,0.482663,,,,,,,,,
,0.359548,0.464674,,,,,,,,,
,0.36994,0.456242,,,,,,,,,
,0.375099,0.451899,,,,,,,,,
,0.379251,0.448642,,,,,,,,,
,0.403252,0.429231,,,,,,,,,
,0.424762,0.413098,,,,,,,,,
,0.430682,0.408372,,,,,,,,,
,0.436722,0.403908,,,,,,,,,
,0.451887,0.391909,,,,,,,,,
,0.475624,0.374181,,,,,,,,,
,0.501398,0.356488,,,,,,,,,
,0.50612,0.353141,,,,,,,,,
,0.508468,0.351747,,,,,,,,,
,0.532114,0.33612,,,,,,,,,
,0.56382,0.317088,,,,,,,,,
,0.583725,0.306126,,,,,,,,,
,0.592002,0.301641,,,,,,,,,
,0.5953,0.299963,,,,,,,,,
,0.623821,0.285637,,,,,,,,,
,0.666677,0.266884,,,,,,,,,
,0.679569,0.261877,,,,,,,,,
,0.68627,0.260355,,,,,,,,,
,0.689259,0.259081,,,,,,,,,
,0.746625,0.249208,,,,,,,,,
,0.755053,0.248088,,,,,,,,,
,0.79115,0.243956,,,,,,,,,
,0.802493,0.243102,,,,,,,,,
,0.826726,0.242043,,,,,,,,,
,0.835246,0.241724,,,,,,,,,
,0.908891,0.241461,,,,,,,,,
,0.921053,0.241502,,,,,,,,,
,0.934331,0.241526,,,,,,,,,
,0.934357,0.241563,,,,,,,,,
,0.998553,0.241473,,,,,,,,,
,1.04649,0.241177,,,,,,,,,
,1.07228,0.240856,,,,,,,,,
,1.08783,0.240302,,,,,,,,,
,1.10097,0.239941,,,,,,,,,
,1.1719,0.236447,,,,,,,,,
,1.22058,0.234001,,,,,,,,,
,1.24835,0.232453,,,,,,,,,
,1.26654,0.231445,,,,,,,,,
,1.31103,0.228745,,,,,,,,,
,1.3493,0.226447,,,,,,,,,
,1.45332,0.220456,,,,,,,,,
,1.46665,0.219712,,,,,,,,,
,1.47461,0.219273,,,,,,,,,
,1.48709,0.218585,,,,,,,,,
,1.63385,0.211109,,,,,,,,,
,1.64081,0.210835,,,,,,,,,
,1.69194,0.208617,,,,,,,,,
,1.71687,0.207657,,,,,,,,,
,1.80021,0.204691,,,,,,,,,
,1.83751,0.203466,,,,,,,,,
,1.95789,0.19982,,,,,,,,,
,1.96975,0.199483,,,,,,,,,
,1.9981,0.198682,,,,,,,,,
,2.05786,0.197009,,,,,,,,,
,2.1126,0.195483,,,,,,,,,
,2.20322,0.192961,,,,,,,,,
,2.29317,0.190476,,,,,,,,,
,2.30205,0.189998,,,,,,,,,
,2.32732,0.189307,,,,,,,,,
,2.46998,0.184018,,,,,,,,,
,2.57539,0.180393,,,,,,,,,
,2.63575,0.178423,,,,,,,,,
,2.6697,0.17737,,,,,,,,,
,2.74829,0.175071,,,,,,,,,
,2.8842,0.171495,,,,,,,,,
,2.98506,0.169108,,,,,,,,,
,3.05141,0.167751,,,,,,,,,
,3.10805,0.166664,,,,,,,,,
,3.2299,0.164664,,,,,,,,,
,3.35732,0.16277,,,,,,,,,
,3.47545,0.161121,,,,,,,,,
,3.56871,0.159853,,,,,,,,,
,3.61325,0.159195,,,,,,,,,
,3.68857,0.158112,,,,,,,,,
,3.98593,0.153623,,,,,,,,,
,4.04231,0.15266,,,,,,,,,
,4.04642,0.152292,,,,,,,,,
,4.07002,0.151683,,,,,,,,,
,4.42127,0.138097,,,,,,,,,
,4.48091,0.136275,,,,,,,,,
,4.52218,0.134823,,,,,,,,,
,4.71118,0.129637,,,,,,,,,
,4.92173,0.124608,,,,,,,,,
,4.93816,0.124395,,,,,,,,,
,5.06408,0.121935,,,,,,,,,
,5.43378,0.116213,,,,,,,,,
,5.48516,0.115565,,,,,,,,,
,5.51549,0.115127,,,,,,,,,
,5.67135,0.113286,,,,,,,,,
,5.9903,0.109786,,,,,,,,,
,6.20303,0.107624,,,,,,,,,
,6.34457,0.106261,,,,,,,,,
,6.38628,0.105873,,,,,,,,,
,6.59865,0.103997,,,,,,,,,
,7.09783,0.100062,,,,,,,,,
,7.12241,0.100023,,,,,,,,,
,7.25573,0.0991905,,,,,,,,,
,7.43545,0.0984819,,,,,,,,,
,7.94914,0.0968433,,,,,,,,,
,7.96454,0.0968965,,,,,,,,,
,8.29187,0.0962878,,,,,,,,,
,8.65698,0.0960413,,,,,,,,,
,8.72962,0.0961576,,,,,,,,,
,8.90133,0.0961986,,,,,,,,,
,9.63344,0.0973011,,,,,,,,,
,9.65334,0.0973468,,,,,,,,,
,9.87228,0.0977442,,,,,,,,,
,9.95832,0.0979179,,,,,,,,,
,10.8007,0.0995049,,,,,,,,,
,11.1403,0.100115,,,,,,,,,
,11.2384,0.100043,,,,,,,,,
,11.2582,0.100213,,,,,,,,,
,11.9386,0.0999167,,,,,,,,,
,12.4761,0.0996661,,,,,,,,,
,13.0836,0.0993215,,,,,,,,,
,13.1077,0.0993074,,,,,,,,,
,13.4491,0.0990992,,,,,,,,,
,13.9723,0.0988048,,,,,,,,,
,14.8661,0.0983531,,,,,,,,,
,15.2319,0.0982584,,,,,,,,,
,15.2611,0.0982534,,,,,,,,,
,15.6304,0.098288,,,,,,,,,
,16.7877,0.0985107,,,,,,,,,
,17.486,0.0985787,,,,,,,,,
,17.5243,0.0983623,,,,,,,,,
,17.7329,0.098304,,,,,,,,,
,18.3208,0.0971061,,,,,,,,,
,19.5342,0.0946043,,,,,,,,,
,19.5622,0.0939662,,,,,,,,,
,19.6697,0.0938101,,,,,,,,,
,19.9894,0.0911241,,,,,,,,,
,20.1231,0.0898167,,,,,,,,,
,20.2676,0.0884264,,,,,,,,,
,20.5496,0.0851907,,,,,,,,,
,20.5756,0.085017,,,,,,,,,
,21.8935,0.0713579,,,,,,,,,
,21.9059,0.0716069,,,,,,,,,
,22.1653,0.0692225,,,,,,,,,
,22.9968,0.0639072,,,,,,,,,
,23.2676,0.0623091,,,,,,,,,
,24.5346,0.0562349,,,,,,,,,
,25.4004,0.0529236,,,,,,,,,
,25.7935,0.0517356,,,,,,,,,
,26.3511,0.050203,,,,,,,,,
,27.4435,0.0479057,,,,,,,,,
,28.7647,0.0456326,,,,,,,,,
,29.1455,0.0450909,,,,,,,,,
,30.0504,0.0439318,,,,,,,,,
,30.7066,0.0432423,,,,,,,,,
,31.3961,0.0425738,,,,,,,,,
,32.1277,0.0419639,,,,,,,,,
,32.5279,0.0416348,,,,,,,,,
,34.3826,0.0402849,,,,,,,,,
,34.745,0.0400056,,,,,,,,,
,34.9872,0.0398512,,,,,,,,,
,36.5175,0.0387274,,,,,,,,,
,38.5056,0.037358,,,,,,,,,
,39.8029,0.0364994,,,,,,,,,
,40.0789,0.0363135,,,,,,,,,
,40.7351,0.0358694,,,,,,,,,
,41.0508,0.0356555,,,,,,,,,
,43.0793,0.0343325,,,,,,,,,
,44.0486,0.033754,,,,,,,,,
,45.1096,0.0331789,,,,,,,,,
,45.75,0.032862,,,,,,,,,
,47.4273,0.0321296,,,,,,,,,
,48.1928,0.0318749,,,,,,,,,
,48.9416,0.0316022,,,,,,,,,
,52.3553,0.0306717,,,,,,,,,
,53.912,0.0302921,,,,,,,,,
,55.2188,0.0299869,,,,,,,,,
,57.7496,0.0294289,,,,,,,,,
,60.3807,0.0288624,,,,,,,,,
,64.2905,0.0280496,,,,,,,,,
,65.9173,0.0276607,,,,,,,,,
,67.6104,0.0272939,,,,,,,,,
,74.8524,0.0256385,,,,,,,,,
,75.166,0.0254011,,,,,,,,,
,75.6406,0.0254195,,,,,,,,,
,83.0321,0.0231891,,,,,,,,,
,84.6177,0.0227437,,,,,,,,,
,85.7123,0.0224123,,,,,,,,,
,86.549,0.0221618,,,,,,,,,
,88.976,0.0214115,,,,,,,,,
,91.471,0.0206784,,,,,,,,,
,94.5639,0.0198507,,,,,,,,,
,94.6885,0.0198187,,,,,,,,,
,97.7384,0.0191248,,,,,,,,,
,98.6991,0.0189232,,,,,,,,,
,108.73,0.0171658,,,,,,,,,
,111.452,0.0167552,,,,,,,,,
,126.593,0.0148738,,,,,,,,,
,129.752,0.0145478,,,,,,,,,
,147.39,0.0130449,,,,,,,,,
,151.056,0.012787,,,,,,,,,
,171.604,0.0115939,,,,,,,,,
,175.859,0.0113902,,,,,,,,,
,197.78,0.010521,,,,,,,,,
,199.796,0.0104579,,,,,,,,,
,222.435,9.82E-03,,,,,,,,,
,232.62,9.59E-03,,,,,,,,,
,258.957,9.09E-03,,,,,,,,,
,270.836,8.90E-03,,,,,,,,,
,301.477,8.50E-03,,,,,,,,,
,315.33,8.35E-03,,,,,,,,,
,350.978,8.02E-03,,,,,,,,,
,367.134,7.90E-03,,,,,,,,,
,402.998,7.66E-03,,,,,,,,,
,427.448,7.53E-03,,,,,,,,,
,462.728,7.36E-03,,,,,,,,,
,497.671,7.22E-03,,,,,,,,,
,538.705,7.07E-03,,,,,,,,,
,579.431,6.95E-03,,,,,,,,,
,627.157,6.82E-03,,,,,,,,,
,674.622,6.71E-03,,,,,,,,,
,730.133,6.59E-03,,,,,,,,,
,785.453,6.48E-03,,,,,,,,,
,850.017,6.36E-03,,,,,,,,,
,914.49,6.26E-03,,,,,,,,,
,949.393,6.20E-03,,,,,,,,,
,1060.39,6.04E-03,,,,,,,,,
,1064.73,6.04E-03,,,,,,,,,
,1234.5,5.82E-03,,,,,,,,,
,1239.65,5.81E-03,,,,,,,,,
,1437.19,5.61E-03,,,,,,,,,
,1443.3,5.60E-03,,,,,,,,,
,1673.17,5.41E-03,,,,,,,,,
,1680.41,5.40E-03,,,,,,,,,
,1947.9,5.22E-03,,,,,,,,,
,1956.48,5.21E-03,,,,,,,,,
,2267.73,5.05E-03,,,,,,,,,
,2277.9,5.04E-03,,,,,,,,,
,2640.08,4.89E-03,,,,,,,,,
,2652.12,4.89E-03,,,,,,,,,
,3073.57,4.75E-03,,,,,,,,,
,3087.82,4.75E-03,,,,,,,,,
,3578.23,4.62E-03,,,,,,,,,
,3595.11,4.62E-03,,,,,,,,,
,4165.75,4.51E-03,,,,,,,,,
,4185.73,4.51E-03,,,,,,,,,
,4849.75,4.41E-03,,,,,,,,,
,4873.38,4.41E-03,,,,,,,,,
,5646.05,4.32E-03,,,,,,,,,
,5674,4.31E-03,,,,,,,,,
,6573.09,4.23E-03,,,,,,,,,
,6606.15,4.23E-03,,,,,,,,,
,7652.36,4.16E-03,,,,,,,,,
,7691.44,4.15E-03,,,,,,,,,
,8908.83,4.08E-03,,,,,,,,,
,8955.02,4.08E-03,,,,,,,,,
,10371.6,4.02E-03,,,,,,,,,
,10426.2,4.02E-03,,,,,,,,,
,12074.6,3.95E-03,,,,,,,,,
,12139.1,3.95E-03,,,,,,,,,
,14057.1,3.89E-03,,,,,,,,,
,14133.3,3.89E-03,,,,,,,,,
,15786.5,3.85E-03,,,,,,,,,
,15809.5,3.85E-03,,,,,,,,,
