Filename,peo_su8_00_000_0,,,,,,,,,,
Instrument name,5333-0457,,,,,,,,,,
Operator,Osamu Katagiri,,,,,,,,,,
rundate,12/12/2019,,,,,,,,,,
Sample name,OSKT 000_PEO_SU8,,,,,,,,,,
Geometry name,60mm 0.9969° cone plate, Peltier plate Steel ,,,,,,,,,
Procedure name,Sample,,,,,,,,,,
,Flow ramp,,,,,,,,,,
0.0215051,0.026049,23797.4,324.6,20,-55.2446,-0.0781002,20.0276,-40.2257,324.6,1.21609,0.0203911
0.0235123,0.0265672,20351.6,331.547,20,-55.4057,-0.0783279,20.0297,-32.2359,331.547,1.32959,0.0228116
0.0259279,0.0283447,19767.2,338.493,20,-55.3886,-0.0783038,20.0273,-25.7507,338.493,1.46619,0.025519
0.0286996,0.0284284,22815.3,345.44,20,-56.0173,-0.0791926,20.0248,-20.8047,345.44,1.62292,0.0285515
0.0321077,0.0303305,22068.9,352.453,20,-55.7124,-0.0787616,20.0175,-16.4999,352.453,1.81565,0.031973
0.0359881,0.030928,18807.6,359.465,20,-55.6235,-0.0786358,20.0222,-13.134,359.465,2.03508,0.035808
0.0404697,0.0317252,21722.9,366.412,20,-55.5021,-0.0784642,20.0154,-10.4732,366.412,2.28851,0.0400555
0.0454683,0.0318124,21333.2,373.359,20,-55.5257,-0.0784976,20.0261,-8.37108,373.359,2.57117,0.0448131
0.0514439,0.0353157,23714.6,380.371,20,-55.8476,-0.0789526,20.0375,-6.71362,380.371,2.90908,0.0501848
0.0581242,0.0355634,20293.8,387.383,20,-55.8331,-0.0789321,20.028,-5.35227,387.383,3.28684,0.0561985
0.0650171,0.0355997,20317.8,394.33,20,-56.8202,-0.0803277,20.0154,-4.35175,394.33,3.67663,0.0628735
0.0724977,0.036004,19759.8,401.277,20,-56.921,-0.0804701,20.0186,-3.48354,401.277,4.09965,0.0703354
0.079827,0.0397983,22169.4,408.224,20,-56.29,-0.079578,20.0185,-2.75257,408.224,4.51411,0.0786855
0.087573,0.0398774,19002.6,415.236,20,-57.1466,-0.0807891,20.0332,-2.22809,415.236,4.95214,0.0881207
0.0988125,0.0411203,18688.6,422.248,20,-57.1943,-0.0808565,20.0272,-1.77817,422.248,5.58771,0.0986821
0.113138,0.0419136,15962.7,429.195,20,-57.711,-0.081587,20.0261,-1.43364,429.195,6.3978,0.110397
0.125499,0.0445692,18009.6,436.142,20,-57.2141,-0.0808845,20.0333,-1.13568,436.142,7.09681,0.123502
0.139759,0.0446163,17711.2,443.154,20,-57.8565,-0.0817928,20.0195,-0.91565,443.154,7.9032,0.138312
0.157252,0.0478789,17089.8,450.167,20,-58.4898,-0.082688,20.0322,-0.738109,450.167,8.89241,0.154892
0.175982,0.0487924,14604.8,457.114,20,-58.5954,-0.0828373,20.0187,-0.59085,457.114,9.95154,0.173277
0.194615,0.0498516,16821.7,464.06,20,-58.5297,-0.0827444,20.0325,-0.471584,464.06,11.0052,0.193846
0.220426,0.0499242,16486.4,471.073,20,-58.5028,-0.0827065,20.0252,-0.37583,471.073,12.4648,0.217091
0.24576,0.0557484,18171.7,478.085,20,-59.2243,-0.0837264,20.0192,-0.303376,478.085,13.8974,0.243113
0.275476,0.0558649,15604.7,485.032,20,-60.167,-0.0850591,20.0273,-0.246267,485.032,15.5778,0.271972
0.307157,0.0558976,15611.7,491.979,19.99,-59.0106,-0.0834243,20.0287,-0.192996,491.979,17.3693,0.304256
0.343915,0.0568005,15138.5,498.926,20.01,-59.8715,-0.0846413,20.023,-0.156461,498.926,19.4479,0.340373
0.384822,0.062471,16926.2,505.938,20,-59.7908,-0.0845273,20.0393,-0.124581,505.938,21.7611,0.381189
0.431452,0.0625193,14534.2,512.95,20,-60.3411,-0.0853052,20.0301,-0.100253,512.95,24.398,0.42688
0.482061,0.0649114,12380,519.897,20,-60.3949,-0.0853813,20.0326,-0.0801772,519.897,27.2599,0.477555
0.539557,0.0661244,12194.9,526.844,20,-60.8022,-0.0859571,20.0259,-0.0644973,526.844,30.5113,0.534241
0.603791,0.0698791,13740.4,533.856,20,-61.4258,-0.0868386,20.0292,-0.051952,533.856,34.1436,0.598305
0.675802,0.0699625,13480.3,540.869,20,-61.0905,-0.0863647,20.0196,-0.0411994,540.869,38.2157,0.670023
0.75634,0.0755804,12964.8,547.815,20,-62.0436,-0.0877121,20.0114,-0.0334337,547.815,42.77,0.749557
0.845483,0.0769772,12857,554.762,20,-60.9535,-0.086171,20.0138,-0.0262455,554.762,47.8109,0.838534
0.945607,0.0782145,12780.4,561.709,20,-61.9098,-0.0875229,20.0168,-0.0213002,561.709,53.4728,0.938072
1.0585,0.0782659,12517,568.721,20,-62.0033,-0.0876552,20.019,-0.0170087,568.721,59.8566,1.05056
1.18532,0.0875269,11796.4,575.734,20,-62.0983,-0.0877894,20.0281,-0.0135832,575.734,67.0284,1.17649
1.32564,0.0876068,11841.9,582.681,20,-63.0523,-0.0891381,20.0293,-0.0110203,582.681,74.9634,1.31614
1.48224,0.0880029,11813.4,589.627,20,-61.3649,-0.0867526,20.0251,-8.57E-03,589.627,83.8189,1.47237
1.65592,0.0896136,11444.2,596.509,20,-63.5595,-0.0898551,20.0309,-7.11E-03,596.509,93.6403,1.64538
,0.0980224,12776.8,,,,,,,,,
,0.0981007,11011,,,,,,,,,
,0.102467,9389.18,,,,,,,,,
,0.104323,9252.81,,,,,,,,,
,0.109817,10407.4,,,,,,,,,
,0.10986,10210.4,,,,,,,,,
,0.119309,9808.28,,,,,,,,,
,0.121446,9724.46,,,,,,,,,
,0.122855,9691.24,,,,,,,,,
,0.122924,9479.17,,,,,,,,,
,0.137492,10395.3,,,,,,,,,
,0.137532,9013.97,,,,,,,,,
,0.138919,8960.57,,,,,,,,,
,0.141381,8760.05,,,,,,,,,
,0.153965,8516.94,,,,,,,,,
,0.154037,8406.98,,,,,,,,,
,0.161752,8220.53,,,,,,,,,
,0.164589,7094.76,,,,,,,,,
,0.172444,7974.96,,,,,,,,,
,0.172541,7824.05,,,,,,,,,
,0.188338,7519.63,,,,,,,,,
,0.191611,7460.45,,,,,,,,,
,0.192965,7453.9,,,,,,,,,
,0.192996,7277.74,,,,,,,,,
,0.215907,7985.94,,,,,,,,,
,0.215912,6965.91,,,,,,,,,
,0.219294,6903.5,,,,,,,,,
,0.223064,6000.88,,,,,,,,,
,0.241787,6606.38,,,,,,,,,
,0.241906,6513.26,,,,,,,,,
,0.255338,6368.22,,,,,,,,,
,0.259683,5519.16,,,,,,,,,
,0.27084,6198.07,,,,,,,,,
,0.270848,6080.66,,,,,,,,,
,0.297305,5835.39,,,,,,,,,
,0.302312,5798.89,,,,,,,,,
,0.302979,5801.57,,,,,,,,,
,0.303035,5652.38,,,,,,,,,
,0.338919,6209.9,,,,,,,,,
,0.339021,5438.28,,,,,,,,,
,0.346171,5373.45,,,,,,,,,
,0.35194,4686.93,,,,,,,,,
,0.379171,5174.47,,,,,,,,,
,0.37918,5094.61,,,,,,,,,
,0.403069,4389.44,,,,,,,,,
,0.409717,4327.72,,,,,,,,,
,0.424663,4860.57,,,,,,,,,
,0.424752,4757.6,,,,,,,,,
,0.469318,4571.06,,,,,,,,,
,0.475522,4553.51,,,,,,,,,
,0.47569,4554.5,,,,,,,,,
,0.47698,4427.44,,,,,,,,,
,0.532015,4868.7,,,,,,,,,
,0.532137,4284,,,,,,,,,
,0.546456,3771.86,,,,,,,,,
,0.555278,3706.85,,,,,,,,,
,0.595183,4087.57,,,,,,,,,
,0.595252,4020.68,,,,,,,,,
,0.636273,3922.85,,,,,,,,,
,0.646427,3426.55,,,,,,,,,
,0.666556,3845.25,,,,,,,,,
,0.666581,4373.39,,,,,,,,,
,0.740853,4100.54,,,,,,,,,
,0.746608,3612.73,,,,,,,,,
,0.746683,3609.89,,,,,,,,,
,0.752553,3502.51,,,,,,,,,
,0.835246,3848.49,,,,,,,,,
,0.835342,3404.88,,,,,,,,,
,0.862621,3002.21,,,,,,,,,
,0.876086,3411.77,,,,,,,,,
,0.934379,3253.12,,,,,,,,,
,0.934449,3201.07,,,,,,,,,
,1.0044,2773.11,,,,,,,,,
,1.0199,2735.82,,,,,,,,,
,1.0464,3062.84,,,,,,,,,
,1.04648,3470.29,,,,,,,,,
,1.16949,2871.67,,,,,,,,,
,1.17191,2880.41,,,,,,,,,
,1.17203,2875.39,,,,,,,,,
,1.18734,2789.04,,,,,,,,,
,1.31105,2716.81,,,,,,,,,
,1.31107,2712.38,,,,,,,,,
,1.36171,2394.28,,,,,,,,,
,1.38224,2352.15,,,,,,,,,
,1.4666,2581.68,,,,,,,,,
,1.46661,2543.85,,,,,,,,,
,1.58552,2186.58,,,,,,,,,
,1.60913,2447.71,,,,,,,,,
,1.64076,2423.44,,,,,,,,,
,1.64086,2370.26,,,,,,,,,
,1.83753,2267.33,,,,,,,,,
,1.83791,2269.03,,,,,,,,,
,1.84613,2260.42,,,,,,,,,
,1.87327,2191.25,,,,,,,,,
,2.05778,2133.2,,,,,,,,,
,2.05781,2122.25,,,,,,,,,
,2.14956,1875.25,,,,,,,,,
,2.18082,1836.78,,,,,,,,,
,2.30184,2008.05,,,,,,,,,
,2.30203,1978.31,,,,,,,,,
,2.50287,2115.96,,,,,,,,,
,2.53881,1884.56,,,,,,,,,
,2.57527,1872.17,,,,,,,,,
,2.57541,1832.67,,,,,,,,,
,2.88424,1748.76,,,,,,,,,
,2.88436,1742.13,,,,,,,,,
,2.91424,1731.2,,,,,,,,,
,2.95568,1920.85,,,,,,,,,
,3.22982,1634.19,,,,,,,,,
,3.23019,1620.68,,,,,,,,,
,3.39323,1566.76,,,,,,,,,
,3.44098,1398.01,,,,,,,,,
,3.61338,1522.96,,,,,,,,,
,3.61412,1503.22,,,,,,,,,
,3.95095,1442.65,,,,,,,,,
,4.00603,1417.26,,,,,,,,,
,4.04219,1413.49,,,,,,,,,
,4.04322,1583.49,,,,,,,,,
,4.52215,1445.15,,,,,,,,,
,4.52283,1309.47,,,,,,,,,
,4.60034,1297.16,,,,,,,,,
,4.66374,1428.91,,,,,,,,,
,5.06425,1222.77,,,,,,,,,
,5.06539,1213.97,,,,,,,,,
,5.35647,1164.8,,,,,,,,,
,5.42918,1045.37,,,,,,,,,
,5.67149,1135,,,,,,,,,
,5.67285,1268.01,,,,,,,,,
,6.23687,1162.12,,,,,,,,,
,6.3201,1049.65,,,,,,,,,
,6.34461,1051.74,,,,,,,,,
,6.34492,1032.32,,,,,,,,,
,7.09774,979.806,,,,,,,,,
,7.09803,970.893,,,,,,,,,
,7.26198,947.662,,,,,,,,,
,7.3576,856.104,,,,,,,,,
,7.9488,902.602,,,,,,,,,
,7.94883,897.088,,,,,,,,,
,8.45557,792.201,,,,,,,,,
,8.56599,770.802,,,,,,,,,
,8.90173,835.02,,,,,,,,,
,8.90242,929.196,,,,,,,,,
,9.84535,844.704,,,,,,,,,
,9.95811,767.876,,,,,,,,,
,9.95838,770.909,,,,,,,,,
,9.97208,855.777,,,,,,,,,
,11.1404,775.104,,,,,,,,,
,11.1405,710.633,,,,,,,,,
,11.4636,644.3,,,,,,,,,
,11.6085,702.962,,,,,,,,,
,12.4764,659.504,,,,,,,,,
,12.4772,655.352,,,,,,,,,
,13.3477,621.2,,,,,,,,,
,13.5151,627.616,,,,,,,,,
,13.9708,609.457,,,,,,,,,
,13.9719,674.485,,,,,,,,,
,15.5416,612.612,,,,,,,,,
,15.6305,561.89,,,,,,,,,
,15.6305,562.283,,,,,,,,,
,15.7331,618.266,,,,,,,,,
,17.4854,527.048,,,,,,,,,
,17.4859,519.694,,,,,,,,,
,18.0961,471.112,,,,,,,,,
,18.3165,510.511,,,,,,,,,
,19.5608,483.748,,,,,,,,,
,19.5615,479.824,,,,,,,,,
,21.0704,453.622,,,,,,,,,
,21.3227,457.708,,,,,,,,,
,21.9072,447.76,,,,,,,,,
,21.9089,492.612,,,,,,,,,
,24.5317,419.26,,,,,,,,,
,24.5331,414.262,,,,,,,,,
,24.5336,413.798,,,,,,,,,
,24.8231,406.146,,,,,,,,,
,27.4454,416.335,,,,,,,,,
,27.447,384.585,,,,,,,,,
,28.5659,348.889,,,,,,,,,
,28.8986,375.699,,,,,,,,,
,30.6997,359.769,,,,,,,,,
,30.7034,356.396,,,,,,,,,
,33.2611,341.118,,,,,,,,,
,33.6419,367.71,,,,,,,,,
,34.3848,360.883,,,,,,,,,
,34.3849,356.051,,,,,,,,,
,38.5067,369.986,,,,,,,,,
,38.5112,363.585,,,,,,,,,
,38.728,356.012,,,,,,,,,
,39.1651,382.516,,,,,,,,,
,43.0759,367.675,,,,,,,,,
,43.0777,357.056,,,,,,,,,
,45.0934,345.65,,,,,,,,,
,45.5941,335.635,,,,,,,,,
,48.1893,357.652,,,,,,,,,
,48.1911,343.903,,,,,,,,,
,52.5051,334.833,,,,,,,,,
,53.0783,355.564,,,,,,,,,
,53.9119,342.293,,,,,,,,,
,53.9127,330.813,,,,,,,,,
,60.3763,353.112,,,,,,,,,
,60.3816,338.462,,,,,,,,,
,61.135,324.488,,,,,,,,,
,61.792,313.276,,,,,,,,,
,67.6005,334.885,,,,,,,,,
,67.6137,319.998,,,,,,,,,
,71.1832,306.869,,,,,,,,,
,71.9361,327.734,,,,,,,,,
,75.6396,316.524,,,,,,,,,
,75.6452,306.854,,,,,,,,,
,82.8831,326.741,,,,,,,,,
,83.7439,312.488,,,,,,,,,
,84.6097,299.283,,,,,,,,,
,84.6186,322.663,,,,,,,,,
,94.5612,308.978,,,,,,,,,
,94.574,295.92,,,,,,,,,
,96.506,283.184,,,,,,,,,
,97.4926,274.983,,,,,,,,,
,112.368,290.252,,,,,,,,,
,113.496,278.13,,,,,,,,,
,130.837,261.139,,,,,,,,,
,132.127,254.075,,,,,,,,,
,152.342,264,,,,,,,,,
,153.816,282.419,,,,,,,,,
,177.381,264.885,,,,,,,,,
,179.063,255.491,,,,,,,,,
,206.536,236.94,,,,,,,,,
,208.46,231.84,,,,,,,,,
,240.482,235.45,,,,,,,,,
,242.675,227.35,,,,,,,,,
,280.009,209.78,,,,,,,,,
,282.513,205.274,,,,,,,,,
,326.032,205.389,,,,,,,,,
,328.888,198.631,,,,,,,,,
,379.619,181.751,,,,,,,,,
,382.869,191.253,,,,,,,,,
,442.014,175.471,,,,,,,,,
,445.713,184.82,,,,,,,,,
,514.665,168.183,,,,,,,,,
,518.881,163.752,,,,,,,,,
,599.256,147.594,,,,,,,,,
,604.056,145.722,,,,,,,,,
,697.751,141.105,,,,,,,,,
,703.22,138.196,,,,,,,,,
,812.435,124.238,,,,,,,,,
,818.661,131.177,,,,,,,,,
,945.969,118.623,,,,,,,,,
,953.045,116.904,,,,,,,,,
,1101.45,104.716,,,,,,,,,
,1109.49,104.54,,,,,,,,,
,1282.49,99.7107,,,,,,,,,
,1291.62,105.945,,,,,,,,,
,1493.28,94.4478,,,,,,,,,
,1503.66,93.8708,,,,,,,,,
,1738.72,82.7857,,,,,,,,,
,1750.51,82.2941,,,,,,,,,
,2024.5,72.5272,,,,,,,,,
,2037.84,72.1096,,,,,,,,,
,2357.25,63.5074,,,,,,,,,
,2372.36,63.1533,,,,,,,,,
,2744.7,55.5815,,,,,,,,,
,2761.73,55.2786,,,,,,,,,
,3195.82,48.6198,,,,,,,,,
,3214.95,48.3645,,,,,,,,,
,3665.62,43.0771,,,,,,,,,
,3721.1,42.5106,,,,,,,,,
,4009.14,39.7979,,,,,,,,,
,4185.42,38.3081,,,,,,,,,
,4476.97,36.0854,,,,,,,,,
,4485.17,36.0273,,,,,,,,,
,4975.53,32.8507,,,,,,,,,
,5175.45,31.7171,,,,,,,,,
,5699.94,29.0994,,,,,,,,,
,5793.32,28.6749,,,,,,,,,
,6321.49,26.5199,,,,,,,,,
,6745.52,25.0152,,,,,,,,,
,7360.5,23.1332,,,,,,,,,
,7854.23,21.811,,,,,,,,,
,8570.59,20.1701,,,,,,,,,
,9145.17,19.0073,,,,,,,,,
,9978.5,17.5868,,,,,,,,,
,10648.3,16.5686,,,,,,,,,
,11617.6,15.3474,,,,,,,,,
,12398.5,14.443,,,,,,,,,
,13525.3,13.3982,,,,,,,,,
,14436.3,12.5942,,,,,,,,,
,15422.4,11.928,,,,,,,,,
,16014.6,11.4682,,,,,,,,,
