Filename,peo_su8_00_000_0,,,,,,,,,,
Instrument name,5333-0457,,,,,,,,,,
Operator,Osamu Katagiri,,,,,,,,,,
rundate,12/12/2019,,,,,,,,,,
Sample name,OSKT 000_PEO_SU8,,,,,,,,,,
Geometry name,60mm 0.9969° cone plate, Peltier plate Steel ,,,,,,,,,
Procedure name,Sample,,,,,,,,,,
,Flow ramp,,,,,,,,,,
0.0215051,0.062471,3305.7,324.6,20,-55.2446,-0.0781002,20.0276,-40.2257,324.6,1.21609,0.0203911
0.0235123,0.0625019,3259.27,331.547,20,-55.4057,-0.0783279,20.0297,-32.2359,331.547,1.32959,0.0228116
0.0259279,0.0649114,2629.52,338.493,20,-55.3886,-0.0783038,20.0273,-25.7507,338.493,1.46619,0.025519
0.0286996,0.0661244,2727.06,345.44,20,-56.0173,-0.0791926,20.0248,-20.8047,345.44,1.62292,0.0285515
0.0321077,0.0698791,2601.82,352.453,20,-55.7124,-0.0787616,20.0175,-16.4999,352.453,1.81565,0.031973
0.0359881,0.0699183,2552.09,359.465,20,-55.6235,-0.0786358,20.0222,-13.134,359.465,2.03508,0.035808
0.0404697,0.0755804,3078.53,366.412,20,-55.5021,-0.0784642,20.0154,-10.4732,366.412,2.28851,0.0400555
0.0454683,0.0769772,3077.9,373.359,20,-55.5257,-0.0784976,20.0261,-8.37108,373.359,2.57117,0.0448131
0.0514439,0.0782145,2499.85,380.371,20,-55.8476,-0.0789526,20.0375,-6.71362,380.371,2.90908,0.0501848
0.0581242,0.0782487,3151.17,387.383,20,-55.8331,-0.0789321,20.028,-5.35227,387.383,3.28684,0.0561985
0.0650171,0.0875269,2923.11,394.33,20,-56.8202,-0.0803277,20.0154,-4.35175,394.33,3.67663,0.0628735
0.0724977,0.0875645,2920.54,401.277,20,-56.921,-0.0804701,20.0186,-3.48354,401.277,4.09965,0.0703354
0.079827,0.0880029,2371.25,408.224,20,-56.29,-0.079578,20.0185,-2.75257,408.224,4.51411,0.0786855
0.087573,0.0896136,2946.92,415.236,20,-57.1466,-0.0807891,20.0332,-2.22809,415.236,4.95214,0.0881207
0.0988125,0.0980224,2796.73,422.248,20,-57.1943,-0.0808565,20.0272,-1.77817,422.248,5.58771,0.0986821
0.113138,0.0980785,2754.61,429.195,20,-57.711,-0.081587,20.0261,-1.43364,429.195,6.3978,0.110397
0.125499,0.102467,2269.81,436.142,20,-57.2141,-0.0808845,20.0333,-1.13568,436.142,7.09681,0.123502
0.139759,0.104323,2352.28,443.154,20,-57.8565,-0.0817928,20.0195,-0.91565,443.154,7.9032,0.138312
0.157252,0.109817,2266.06,450.167,20,-58.4898,-0.082688,20.0322,-0.738109,450.167,8.89241,0.154892
0.175982,0.109854,2210.8,457.114,20,-58.5954,-0.0828373,20.0187,-0.59085,457.114,9.95154,0.173277
0.194615,0.119309,2641.51,464.06,20,-58.5297,-0.0827444,20.0325,-0.471584,464.06,11.0052,0.193846
0.220426,0.121446,2644.05,471.073,20,-58.5028,-0.0827065,20.0252,-0.37583,471.073,12.4648,0.217091
0.24576,0.122855,2185.07,478.085,20,-59.2243,-0.0837264,20.0192,-0.303376,478.085,13.8974,0.243113
0.275476,0.122884,2705.56,485.032,20,-60.167,-0.0850591,20.0273,-0.246267,485.032,15.5778,0.271972
0.307157,0.13749,2534.2,491.979,19.99,-59.0106,-0.0834243,20.0287,-0.192996,491.979,17.3693,0.304256
0.343915,0.137492,2136.02,498.926,20.01,-59.8715,-0.0846413,20.023,-0.156461,498.926,19.4479,0.340373
0.384822,0.138919,2089.4,505.938,20,-59.7908,-0.0845273,20.0393,-0.124581,505.938,21.7611,0.381189
0.431452,0.141381,2551.78,512.95,20,-60.3411,-0.0853052,20.0301,-0.100253,512.95,24.398,0.42688
0.482061,0.153965,2437.39,519.897,20,-60.3949,-0.0853813,20.0326,-0.0801772,519.897,27.2599,0.477555
0.539557,0.154032,2059.86,526.844,20,-60.8022,-0.0859571,20.0259,-0.0644973,526.844,30.5113,0.534241
0.603791,0.161752,2020.36,533.856,20,-61.4258,-0.0868386,20.0292,-0.051952,533.856,34.1436,0.598305
0.675802,0.164589,2094.13,540.869,20,-61.0905,-0.0863647,20.0196,-0.0411994,540.869,38.2157,0.670023
0.75634,0.172444,2033.21,547.815,20,-62.0436,-0.0877121,20.0114,-0.0334337,547.815,42.77,0.749557
0.845483,0.172466,2484.17,554.762,20,-60.9535,-0.086171,20.0138,-0.0262455,554.762,47.8109,0.838534
0.945607,0.188338,2329.74,561.709,20,-61.9098,-0.0875229,20.0168,-0.0213002,561.709,53.4728,0.938072
1.0585,0.191611,2332.51,568.721,20,-62.0033,-0.0876552,20.019,-0.0170087,568.721,59.8566,1.05056
1.18532,0.192965,1960.84,575.734,20,-62.0983,-0.0877894,20.0281,-0.0135832,575.734,67.0284,1.17649
1.32564,0.192994,2384.43,582.681,20,-63.0523,-0.0891381,20.0293,-0.0110203,582.681,74.9634,1.31614
1.48224,0.215893,2246.44,589.627,20,-61.3649,-0.0867526,20.0251,-8.57E-03,589.627,83.8189,1.47237
1.65592,0.215912,2236.08,596.509,20,-63.5595,-0.0898551,20.0309,-7.11E-03,596.509,93.6403,1.64538
,0.219294,1884.73,,,,,,,,,
,0.223064,2258.43,,,,,,,,,
,0.241787,2203.03,,,,,,,,,
,0.24182,1892.04,,,,,,,,,
,0.255338,1829.66,,,,,,,,,
,0.259683,2161.05,,,,,,,,,
,0.270805,2218.15,,,,,,,,,
,0.270848,2206.59,,,,,,,,,
,0.297305,2073.91,,,,,,,,,
,0.302312,2079.35,,,,,,,,,
,0.302975,1774.7,,,,,,,,,
,0.302979,2118.48,,,,,,,,,
,0.338954,1998.55,,,,,,,,,
,0.339021,1991,,,,,,,,,
,0.346171,1705.29,,,,,,,,,
,0.35194,2003.28,,,,,,,,,
,0.379171,1703.85,,,,,,,,,
,0.379212,1705.88,,,,,,,,,
,0.403069,1647.99,,,,,,,,,
,0.409717,1687.69,,,,,,,,,
,0.424663,1954.33,,,,,,,,,
,0.424684,1939.71,,,,,,,,,
,0.469318,1817.48,,,,,,,,,
,0.475522,1597.36,,,,,,,,,
,0.47561,1577.24,,,,,,,,,
,0.47698,1846.42,,,,,,,,,
,0.532015,1736.89,,,,,,,,,
,0.532073,1733.48,,,,,,,,,
,0.546456,1770.55,,,,,,,,,
,0.555278,1728.15,,,,,,,,,
,0.595183,1481.2,,,,,,,,,
,0.595257,1486.72,,,,,,,,,
,0.636273,1652.05,,,,,,,,,
,0.646427,1447.17,,,,,,,,,
,0.666556,1650.4,,,,,,,,,
,0.666674,1639.35,,,,,,,,,
,0.740853,1524.56,,,,,,,,,
,0.746575,1354.41,,,,,,,,,
,0.746683,1341.12,,,,,,,,,
,0.752553,1540.53,,,,,,,,,
,0.835206,1441.45,,,,,,,,,
,0.835246,1286.19,,,,,,,,,
,0.862621,1257.1,,,,,,,,,
,0.876086,1285.54,,,,,,,,,
,0.934385,1229.44,,,,,,,,,
,0.934449,1210.89,,,,,,,,,
,1.0044,1316.18,,,,,,,,,
,1.0199,1176.27,,,,,,,,,
,1.0464,1154.53,,,,,,,,,
,1.04643,1317.88,,,,,,,,,
,1.16949,1213.86,,,,,,,,,
,1.17186,1226.97,,,,,,,,,
,1.17203,1080.29,,,,,,,,,
,1.18734,1219.96,,,,,,,,,
,1.31103,1137.04,,,,,,,,,
,1.31107,1142.12,,,,,,,,,
,1.36171,996.323,,,,,,,,,
,1.38224,1006.36,,,,,,,,,
,1.4666,964.522,,,,,,,,,
,1.46661,1092.89,,,,,,,,,
,1.58552,1015.23,,,,,,,,,
,1.60913,910.622,,,,,,,,,
,1.64076,1019.77,,,,,,,,,
,1.64076,1013.51,,,,,,,,,
,1.8375,929.784,,,,,,,,,
,1.83791,838.671,,,,,,,,,
,1.84613,947.937,,,,,,,,,
,1.87327,926.49,,,,,,,,,
,2.05777,865.543,,,,,,,,,
,2.05778,781.705,,,,,,,,,
,2.14956,758.262,,,,,,,,,
,2.18082,760.049,,,,,,,,,
,2.30184,728.923,,,,,,,,,
,2.30205,819.506,,,,,,,,,
,2.50287,758.089,,,,,,,,,
,2.53881,682.259,,,,,,,,,
,2.57527,758.948,,,,,,,,,
,2.5753,754.169,,,,,,,,,
,2.88416,689.776,,,,,,,,,
,2.88436,625.26,,,,,,,,,
,2.91424,695.386,,,,,,,,,
,2.95568,680.992,,,,,,,,,
,3.22982,635.487,,,,,,,,,
,3.23019,576.585,,,,,,,,,
,3.39323,618.45,,,,,,,,,
,3.44098,552.321,,,,,,,,,
,3.61332,587.306,,,,,,,,,
,3.61412,589.305,,,,,,,,,
,3.95095,542.398,,,,,,,,,
,4.00603,540.772,,,,,,,,,
,4.04211,541.049,,,,,,,,,
,4.04322,538.611,,,,,,,,,
,4.52199,489.185,,,,,,,,,
,4.52283,444.35,,,,,,,,,
,4.60034,432.115,,,,,,,,,
,4.66374,477.279,,,,,,,,,
,5.06423,443.895,,,,,,,,,
,5.06539,403.236,,,,,,,,,
,5.35647,381.839,,,,,,,,,
,5.42918,413.848,,,,,,,,,
,5.6713,398.561,,,,,,,,,
,5.67285,401.383,,,,,,,,,
,6.23687,364.211,,,,,,,,,
,6.3201,326.049,,,,,,,,,
,6.34455,360.563,,,,,,,,,
,6.34492,360.44,,,,,,,,,
,7.09774,323.011,,,,,,,,,
,7.09803,321.914,,,,,,,,,
,7.26198,314.11,,,,,,,,,
,7.3576,310.05,,,,,,,,,
,7.9488,285.678,,,,,,,,,
,7.94883,257.19,,,,,,,,,
,8.45557,266.759,,,,,,,,,
,8.56599,235.574,,,,,,,,,
,8.90162,247.793,,,,,,,,,
,8.90242,251.535,,,,,,,,,
,9.84535,224.628,,,,,,,,,
,9.95811,222.64,,,,,,,,,
,9.95833,220.88,,,,,,,,,
,9.97208,222.322,,,,,,,,,
,11.1404,197.203,,,,,,,,,
,11.1405,177.151,,,,,,,,,
,11.4636,188.328,,,,,,,,,
,11.6085,184.221,,,,,,,,,
,12.4766,151.497,,,,,,,,,
,12.4772,154.989,,,,,,,,,
,13.3477,159.155,,,,,,,,,
,13.5151,141.648,,,,,,,,,
,13.9708,149.263,,,,,,,,,
,13.9723,152.31,,,,,,,,,
,15.5416,135.356,,,,,,,,,
,15.6305,134.454,,,,,,,,,
,15.6308,120.908,,,,,,,,,
,15.7331,134.407,,,,,,,,,
,17.4849,120.976,,,,,,,,,
,17.4854,108.935,,,,,,,,,
,18.0961,114.864,,,,,,,,,
,18.3165,103.866,,,,,,,,,
,19.5608,94.8642,,,,,,,,,
,19.5617,96.2341,,,,,,,,,
,21.0704,99.4912,,,,,,,,,
,21.3227,97.6649,,,,,,,,,
,21.9071,86.7238,,,,,,,,,
,21.9089,97.0811,,,,,,,,,
,24.5317,87.6441,,,,,,,,,
,24.5334,86.5566,,,,,,,,,
,24.5336,86.8225,,,,,,,,,
,24.8231,86.678,,,,,,,,,
,27.4452,80.185,,,,,,,,,
,27.447,72.024,,,,,,,,,
,28.5659,69.3669,,,,,,,,,
,28.8986,69.5876,,,,,,,,,
,30.6997,64.539,,,,,,,,,
,30.7028,65.071,,,,,,,,,
,33.2611,68.7789,,,,,,,,,
,33.6419,67.0805,,,,,,,,,
,34.3846,67.0571,,,,,,,,,
,34.3848,68.0524,,,,,,,,,
,38.507,62.5786,,,,,,,,,
,38.5112,56.3729,,,,,,,,,
,38.728,55.446,,,,,,,,,
,39.1651,61.8877,,,,,,,,,
,43.0759,58.0806,,,,,,,,,
,43.0763,56.295,,,,,,,,,
,45.0934,55.6425,,,,,,,,,
,45.5941,50.9222,,,,,,,,,
,48.1893,48.5016,,,,,,,,,
,48.1917,54.7034,,,,,,,,,
,52.5051,50.9551,,,,,,,,,
,53.0783,50.6884,,,,,,,,,
,53.9114,55.7326,,,,,,,,,
,53.9127,55.6901,,,,,,,,,
,60.3753,53.018,,,,,,,,,
,60.3816,51.6261,,,,,,,,,
,61.135,50.457,,,,,,,,,
,61.792,54.8903,,,,,,,,,
,67.6005,53.2205,,,,,,,,,
,67.6135,50.6028,,,,,,,,,
,71.1832,55.3654,,,,,,,,,
,71.9361,53.6047,,,,,,,,,
,75.6392,58.6382,,,,,,,,,
,75.6452,56.9804,,,,,,,,,
,82.8831,54.7467,,,,,,,,,
,83.7439,51.8562,,,,,,,,,
,84.6097,50.0844,,,,,,,,,
,84.6191,54.653,,,,,,,,,
,94.5613,52.4073,,,,,,,,,
,94.574,49.4569,,,,,,,,,
,96.506,47.9115,,,,,,,,,
,97.4926,52.7731,,,,,,,,,
,112.368,50.344,,,,,,,,,
,113.496,47.7541,,,,,,,,,
,130.837,52.1365,,,,,,,,,
,132.127,50.8354,,,,,,,,,
,152.342,54.187,,,,,,,,,
,153.816,53.2242,,,,,,,,,
,177.381,49.5793,,,,,,,,,
,179.063,47.52,,,,,,,,,
,206.536,45.451,,,,,,,,,
,208.46,48.7187,,,,,,,,,
,240.482,44.9294,,,,,,,,,
,242.675,43.2595,,,,,,,,,
,280.009,44.1386,,,,,,,,,
,282.513,43.667,,,,,,,,,
,326.032,39.835,,,,,,,,,
,328.888,38.6408,,,,,,,,,
,379.619,36.0076,,,,,,,,,
,382.869,38.665,,,,,,,,,
,442.014,38.2372,,,,,,,,,
,445.713,38.5875,,,,,,,,,
,514.665,34.3002,,,,,,,,,
,518.881,34.0483,,,,,,,,,
,599.256,30.2593,,,,,,,,,
,604.056,30.0373,,,,,,,,,
,697.751,26.6816,,,,,,,,,
,703.22,26.5733,,,,,,,,,
,812.435,23.5129,,,,,,,,,
,818.661,23.3249,,,,,,,,,
,945.969,20.6103,,,,,,,,,
,953.045,20.3998,,,,,,,,,
,1101.45,17.9363,,,,,,,,,
,1109.49,17.7294,,,,,,,,,
,1282.49,15.541,,,,,,,,,
,1291.62,15.3429,,,,,,,,,
,1493.28,13.4104,,,,,,,,,
,1503.66,13.2277,,,,,,,,,
,1738.72,11.5336,,,,,,,,,
,1750.51,11.4353,,,,,,,,,
,2024.5,9.97705,,,,,,,,,
,2037.84,9.94745,,,,,,,,,
,2357.25,8.68942,,,,,,,,,
,2372.36,8.68732,,,,,,,,,
,2744.7,7.61123,,,,,,,,,
,2761.73,7.62235,,,,,,,,,
,3195.82,6.69192,,,,,,,,,
,3214.95,6.70466,,,,,,,,,
,3665.62,5.99203,,,,,,,,,
,3721.1,5.94415,,,,,,,,,
,4009.14,5.60364,,,,,,,,,
,4185.42,5.38428,,,,,,,,,
,4476.97,5.07495,,,,,,,,,
,4485.17,5.05833,,,,,,,,,
,4975.53,4.61518,,,,,,,,,
,5175.45,4.44663,,,,,,,,,
,5699.94,4.0846,,,,,,,,,
,5793.32,4.01799,,,,,,,,,
,6321.49,3.72039,,,,,,,,,
,6745.52,3.50506,,,,,,,,,
,7360.5,3.24525,,,,,,,,,
,7854.23,3.06306,,,,,,,,,
,8570.59,2.83776,,,,,,,,,
,9145.17,2.68803,,,,,,,,,
,9978.5,2.4959,,,,,,,,,
,10648.3,2.37849,,,,,,,,,
,11617.6,2.21941,,,,,,,,,
,12398.5,2.13451,,,,,,,,,
,13525.3,2.00853,,,,,,,,,
,14436.3,1.95643,,,,,,,,,
,15422.4,1.90974,,,,,,,,,
,16014.6,1.9039,,,,,,,,,
