Filename,peo_su8_00_000_0,,,,,,,,,,
Instrument name,5333-0457,,,,,,,,,,
Operator,Osamu Katagiri,,,,,,,,,,
rundate,12/12/2019,,,,,,,,,,
Sample name,OSKT 000_PEO_SU8,,,,,,,,,,
Geometry name,60mm 0.9969° cone plate, Peltier plate Steel ,,,,,,,,,
Procedure name,Sample,,,,,,,,,,
,Flow ramp,,,,,,,,,,
0.018487,0.0246247,2.45E-03,310.575,20,-54.9582,-0.0776953,20.0159,-62.9378,310.575,1.04542,0.0162596
0.0198882,0.0246323,2.45E-03,317.587,20,-54.9124,-0.0776306,20.0196,-50.1434,317.587,1.12465,0.0182086
0.0215051,0.0253753,2.42E-03,324.6,20,-55.2446,-0.0781002,20.0276,-40.2257,324.6,1.21609,0.0203911
0.0235123,0.0254591,2.42E-03,331.547,20,-55.4057,-0.0783279,20.0297,-32.2359,331.547,1.32959,0.0228116
0.0259279,0.0265238,2.38E-03,338.493,20,-55.3886,-0.0783038,20.0273,-25.7507,338.493,1.46619,0.025519
0.0286996,0.027908,2.33E-03,345.44,20,-56.0173,-0.0791926,20.0248,-20.8047,345.44,1.62292,0.0285515
0.0321077,0.0281231,2.32E-03,352.453,20,-55.7124,-0.0787616,20.0175,-16.4999,352.453,1.81565,0.031973
0.0359881,0.0283947,2.31E-03,359.465,20,-55.6235,-0.0786358,20.0222,-13.134,359.465,2.03508,0.035808
0.0404697,0.0297039,2.27E-03,366.412,20,-55.5021,-0.0784642,20.0154,-10.4732,366.412,2.28851,0.0400555
0.0454683,0.0305468,2.24E-03,373.359,20,-55.5257,-0.0784976,20.0261,-8.37108,373.359,2.57117,0.0448131
0.0514439,0.031857,2.20E-03,380.371,20,-55.8476,-0.0789526,20.0375,-6.71362,380.371,2.90908,0.0501848
0.0581242,0.0319239,2.20E-03,387.383,20,-55.8331,-0.0789321,20.028,-5.35227,387.383,3.28684,0.0561985
0.0650171,0.032879,2.17E-03,394.33,20,-56.8202,-0.0803277,20.0154,-4.35175,394.33,3.67663,0.0628735
0.0724977,0.0334636,2.16E-03,401.277,20,-56.921,-0.0804701,20.0186,-3.48354,401.277,4.09965,0.0703354
0.079827,0.0355876,2.11E-03,408.224,20,-56.29,-0.079578,20.0185,-2.75257,408.224,4.51411,0.0786855
0.087573,0.0362385,2.09E-03,415.236,20,-57.1466,-0.0807891,20.0332,-2.22809,415.236,4.95214,0.0881207
0.0988125,0.0364991,2.08E-03,422.248,20,-57.1943,-0.0808565,20.0272,-1.77817,422.248,5.58771,0.0986821
0.113138,0.0366255,2.08E-03,429.195,20,-57.711,-0.081587,20.0261,-1.43364,429.195,6.3978,0.110397
0.125499,0.0398448,2.02E-03,436.142,20,-57.2141,-0.0808845,20.0333,-1.13568,436.142,7.09681,0.123502
0.139759,0.0401303,2.01E-03,443.154,20,-57.8565,-0.0817928,20.0195,-0.91565,443.154,7.9032,0.138312
0.157252,0.0408729,2.00E-03,450.167,20,-58.4898,-0.082688,20.0322,-0.738109,450.167,8.89241,0.154892
0.175982,0.0413891,1.99E-03,457.114,20,-58.5954,-0.0828373,20.0187,-0.59085,457.114,9.95154,0.173277
0.194615,0.0439988,1.94E-03,464.06,20,-58.5297,-0.0827444,20.0325,-0.471584,464.06,11.0052,0.193846
0.220426,0.0445938,1.93E-03,471.073,20,-58.5028,-0.0827065,20.0252,-0.37583,471.073,12.4648,0.217091
0.24576,0.045622,1.92E-03,478.085,20,-59.2243,-0.0837264,20.0192,-0.303376,478.085,13.8974,0.243113
0.275476,0.0472706,1.89E-03,485.032,20,-60.167,-0.0850591,20.0273,-0.246267,485.032,15.5778,0.271972
0.307157,0.0481634,1.88E-03,491.979,19.99,-59.0106,-0.0834243,20.0287,-0.192996,491.979,17.3693,0.304256
0.343915,0.0499,1.86E-03,498.926,20.01,-59.8715,-0.0846413,20.023,-0.156461,498.926,19.4479,0.340373
0.384822,0.0512117,1.84E-03,505.938,20,-59.7908,-0.0845273,20.0393,-0.124581,505.938,21.7611,0.381189
0.431452,0.0527765,1.82E-03,512.95,20,-60.3411,-0.0853052,20.0301,-0.100253,512.95,24.398,0.42688
0.482061,0.0539873,1.81E-03,519.897,20,-60.3949,-0.0853813,20.0326,-0.0801772,519.897,27.2599,0.477555
0.539557,0.0559173,1.79E-03,526.844,20,-60.8022,-0.0859571,20.0259,-0.0644973,526.844,30.5113,0.534241
0.603791,0.0565561,1.78E-03,533.856,20,-61.4258,-0.0868386,20.0292,-0.051952,533.856,34.1436,0.598305
0.675802,0.057693,1.77E-03,540.869,20,-61.0905,-0.0863647,20.0196,-0.0411994,540.869,38.2157,0.670023
0.75634,0.0616622,1.73E-03,547.815,20,-62.0436,-0.0877121,20.0114,-0.0334337,547.815,42.77,0.749557
0.845483,0.0621647,1.72E-03,554.762,20,-60.9535,-0.086171,20.0138,-0.0262455,554.762,47.8109,0.838534
0.945607,0.0625023,1.72E-03,561.709,20,-61.9098,-0.0875229,20.0168,-0.0213002,561.709,53.4728,0.938072
1.0585,0.0631901,1.71E-03,568.721,20,-62.0033,-0.0876552,20.019,-0.0170087,568.721,59.8566,1.05056
1.18532,0.0662845,1.69E-03,575.734,20,-62.0983,-0.0877894,20.0281,-0.0135832,575.734,67.0284,1.17649
1.32564,0.0683804,1.67E-03,582.681,20,-63.0523,-0.0891381,20.0293,-0.0110203,582.681,74.9634,1.31614
1.48224,0.0692189,1.66E-03,589.627,20,-61.3649,-0.0867526,20.0251,-8.57E-03,589.627,83.8189,1.47237
1.65592,0.0699327,1.65E-03,596.509,20,-63.5595,-0.0898551,20.0309,-7.11E-03,596.509,93.6403,1.64538
,0.0704301,1.65E-03,,,,,,,,,
,0.0705344,1.65E-03,,,,,,,,,
,0.0727605,1.63E-03,,,,,,,,,
,0.0750525,1.61E-03,,,,,,,,,
,0.0758719,1.61E-03,,,,,,,,,
,0.0782733,1.59E-03,,,,,,,,,
,0.0796598,1.58E-03,,,,,,,,,
,0.0804389,1.58E-03,,,,,,,,,
,0.0830897,1.56E-03,,,,,,,,,
,0.0875549,1.54E-03,,,,,,,,,
,0.0886224,1.53E-03,,,,,,,,,
,0.0910346,1.52E-03,,,,,,,,,
,0.0918708,1.52E-03,,,,,,,,,
,0.0980876,1.49E-03,,,,,,,,,
,0.0987283,1.49E-03,,,,,,,,,
,0.0996434,1.49E-03,,,,,,,,,
,0.104945,1.47E-03,,,,,,,,,
,0.109146,1.45E-03,,,,,,,,,
,0.10985,1.45E-03,,,,,,,,,
,0.109874,1.45E-03,,,,,,,,,
,0.119628,1.42E-03,,,,,,,,,
,0.11988,1.42E-03,,,,,,,,,
,0.122378,1.41E-03,,,,,,,,,
,0.122919,1.41E-03,,,,,,,,,
,0.131096,1.39E-03,,,,,,,,,
,0.136616,1.38E-03,,,,,,,,,
,0.136927,1.38E-03,,,,,,,,,
,0.137523,1.38E-03,,,,,,,,,
,0.143572,1.37E-03,,,,,,,,,
,0.153949,1.35E-03,,,,,,,,,
,0.154048,1.34E-03,,,,,,,,,
,0.156404,1.34E-03,,,,,,,,,
,0.157195,1.34E-03,,,,,,,,,
,0.172235,1.32E-03,,,,,,,,,
,0.172509,1.32E-03,,,,,,,,,
,0.172604,1.31E-03,,,,,,,,,
,0.17864,1.31E-03,,,,,,,,,
,0.188474,1.30E-03,,,,,,,,,
,0.189944,1.30E-03,,,,,,,,,
,0.193023,1.29E-03,,,,,,,,,
,0.201565,1.28E-03,,,,,,,,,
,0.206738,1.28E-03,,,,,,,,,
,0.215931,1.27E-03,,,,,,,,,
,0.219315,1.27E-03,,,,,,,,,
,0.226445,1.26E-03,,,,,,,,,
,0.232924,1.26E-03,,,,,,,,,
,0.241846,1.25E-03,,,,,,,,,
,0.247888,1.25E-03,,,,,,,,,
,0.248877,1.25E-03,,,,,,,,,
,0.265922,1.23E-03,,,,,,,,,
,0.270834,1.23E-03,,,,,,,,,
,0.271609,1.23E-03,,,,,,,,,
,0.279019,1.23E-03,,,,,,,,,
,0.28923,1.22E-03,,,,,,,,,
,0.297374,1.22E-03,,,,,,,,,
,0.299818,1.21E-03,,,,,,,,,
,0.303002,1.21E-03,,,,,,,,,
,0.310806,1.21E-03,,,,,,,,,
,0.325576,1.20E-03,,,,,,,,,
,0.338143,1.19E-03,,,,,,,,,
,0.339048,1.19E-03,,,,,,,,,
,0.356826,1.18E-03,,,,,,,,,
,0.370179,1.18E-03,,,,,,,,,
,0.379232,1.17E-03,,,,,,,,,
,0.391074,1.17E-03,,,,,,,,,
,0.395517,1.17E-03,,,,,,,,,
,0.41863,1.16E-03,,,,,,,,,
,0.424751,1.16E-03,,,,,,,,,
,0.428179,1.15E-03,,,,,,,,,
,0.440912,1.15E-03,,,,,,,,,
,0.469013,1.14E-03,,,,,,,,,
,0.47559,1.14E-03,,,,,,,,,
,0.480414,1.14E-03,,,,,,,,,
,0.503592,1.13E-03,,,,,,,,,
,0.513502,1.12E-03,,,,,,,,,
,0.532133,1.12E-03,,,,,,,,,
,0.532872,1.12E-03,,,,,,,,,
,0.56237,1.11E-03,,,,,,,,,
,0.575074,1.11E-03,,,,,,,,,
,0.595602,1.10E-03,,,,,,,,,
,0.596394,1.10E-03,,,,,,,,,
,0.616216,1.10E-03,,,,,,,,,
,0.652872,1.09E-03,,,,,,,,,
,0.666695,1.08E-03,,,,,,,,,
,0.669326,1.08E-03,,,,,,,,,
,0.675212,1.08E-03,,,,,,,,,
,0.710297,1.07E-03,,,,,,,,,
,0.713901,1.07E-03,,,,,,,,,
,0.739566,1.07E-03,,,,,,,,,
,0.745275,1.07E-03,,,,,,,,,
,0.746615,1.07E-03,,,,,,,,,
,0.782012,1.06E-03,,,,,,,,,
,0.809555,1.05E-03,,,,,,,,,
,0.815598,1.05E-03,,,,,,,,,
,0.835297,1.05E-03,,,,,,,,,
,0.840189,1.05E-03,,,,,,,,,
,0.845435,1.05E-03,,,,,,,,,
,0.876356,1.04E-03,,,,,,,,,
,0.886743,1.04E-03,,,,,,,,,
,0.908457,1.04E-03,,,,,,,,,
,0.912608,1.04E-03,,,,,,,,,
,0.934459,1.03E-03,,,,,,,,,
,0.941754,1.03E-03,,,,,,,,,
,0.970974,1.03E-03,,,,,,,,,
,0.982176,1.03E-03,,,,,,,,,
,1.03057,1.02E-03,,,,,,,,,
,1.04647,1.02E-03,,,,,,,,,
,1.04719,1.02E-03,,,,,,,,,
,1.06411,1.01E-03,,,,,,,,,
,1.09448,1.01E-03,,,,,,,,,
,1.16592,1.00E-03,,,,,,,,,
,1.1673,1.00E-03,,,,,,,,,
,1.17191,1.00E-03,,,,,,,,,
,1.21264,9.95E-04,,,,,,,,,
,1.2768,9.88E-04,,,,,,,,,
,1.29645,9.86E-04,,,,,,,,,
,1.31101,9.84E-04,,,,,,,,,
,1.38518,9.76E-04,,,,,,,,,
,1.39834,9.75E-04,,,,,,,,,
,1.44452,9.71E-04,,,,,,,,,
,1.46661,9.69E-04,,,,,,,,,
,1.53086,9.63E-04,,,,,,,,,
,1.58226,9.58E-04,,,,,,,,,
,1.62623,9.54E-04,,,,,,,,,
,1.64089,9.53E-04,,,,,,,,,
,1.67664,9.50E-04,,,,,,,,,
,1.72178,9.47E-04,,,,,,,,,
,1.78491,9.42E-04,,,,,,,,,
,1.79068,9.41E-04,,,,,,,,,
,1.83725,9.38E-04,,,,,,,,,
,1.83754,9.38E-04,,,,,,,,,
,1.85034,9.37E-04,,,,,,,,,
,1.91816,9.32E-04,,,,,,,,,
,1.96564,9.29E-04,,,,,,,,,
,2.01341,9.26E-04,,,,,,,,,
,2.05793,9.23E-04,,,,,,,,,
,2.08699,9.21E-04,,,,,,,,,
,2.18005,9.15E-04,,,,,,,,,
,2.20476,9.14E-04,,,,,,,,,
,2.28592,9.09E-04,,,,,,,,,
,2.30205,9.08E-04,,,,,,,,,
,2.33597,9.07E-04,,,,,,,,,
,2.41425,9.02E-04,,,,,,,,,
,2.49299,8.98E-04,,,,,,,,,
,2.50404,8.98E-04,,,,,,,,,
,2.57547,8.94E-04,,,,,,,,,
,2.64355,8.91E-04,,,,,,,,,
,2.70097,8.88E-04,,,,,,,,,
,2.86032,8.81E-04,,,,,,,,,
,2.88419,8.80E-04,,,,,,,,,
,2.89473,8.79E-04,,,,,,,,,
,3.00747,8.74E-04,,,,,,,,,
,3.17246,8.68E-04,,,,,,,,,
,3.22981,8.66E-04,,,,,,,,,
,3.2666,8.64E-04,,,,,,,,,
,3.31839,8.62E-04,,,,,,,,,
,3.47647,8.57E-04,,,,,,,,,
,3.61343,8.52E-04,,,,,,,,,
,3.6286,8.51E-04,,,,,,,,,
,3.73156,8.48E-04,,,,,,,,,
,3.80682,8.46E-04,,,,,,,,,
,4.04227,8.38E-04,,,,,,,,,
,4.05388,8.38E-04,,,,,,,,,
,4.16852,8.35E-04,,,,,,,,,
,4.26324,8.32E-04,,,,,,,,,
,4.51619,8.25E-04,,,,,,,,,
,4.52216,8.25E-04,,,,,,,,,
,4.56457,8.24E-04,,,,,,,,,
,4.85933,8.17E-04,,,,,,,,,
,4.99117,8.14E-04,,,,,,,,,
,4.99824,8.14E-04,,,,,,,,,
,5.00976,8.13E-04,,,,,,,,,
,5.06442,8.12E-04,,,,,,,,,
,5.46255,8.03E-04,,,,,,,,,
,5.47763,8.03E-04,,,,,,,,,
,5.56694,8.01E-04,,,,,,,,,
,5.6714,7.99E-04,,,,,,,,,
,6.00276,7.93E-04,,,,,,,,,
,6.08982,7.91E-04,,,,,,,,,
,6.20194,7.89E-04,,,,,,,,,
,6.34468,7.86E-04,,,,,,,,,
,6.57313,7.82E-04,,,,,,,,,
,6.91436,7.77E-04,,,,,,,,,
,6.98243,7.76E-04,,,,,,,,,
,7.09781,7.74E-04,,,,,,,,,
,7.19765,7.72E-04,,,,,,,,,
,7.76493,7.64E-04,,,,,,,,,
,7.8814,7.62E-04,,,,,,,,,
,7.89892,7.62E-04,,,,,,,,,
,7.94898,7.62E-04,,,,,,,,,
,8.58223,7.53E-04,,,,,,,,,
,8.63007,7.53E-04,,,,,,,,,
,8.90184,7.49E-04,,,,,,,,,
,9.02426,7.48E-04,,,,,,,,,
,9.45803,7.43E-04,,,,,,,,,
,9.51702,7.42E-04,,,,,,,,,
,9.95848,7.38E-04,,,,,,,,,
,10.3077,7.34E-04,,,,,,,,,
,10.3648,7.33E-04,,,,,,,,,
,10.5109,7.32E-04,,,,,,,,,
,11.1406,7.26E-04,,,,,,,,,
,11.3495,7.24E-04,,,,,,,,,
,11.7096,7.21E-04,,,,,,,,,
,11.7744,7.20E-04,,,,,,,,,
,12.4277,7.15E-04,,,,,,,,,
,12.4765,7.14E-04,,,,,,,,,
,12.9203,7.11E-04,,,,,,,,,
,13.4515,7.07E-04,,,,,,,,,
,13.6086,7.05E-04,,,,,,,,,
,13.972,7.03E-04,,,,,,,,,
,14.2516,7.01E-04,,,,,,,,,
,14.9012,6.96E-04,,,,,,,,,
,15.3649,6.93E-04,,,,,,,,,
,15.6306,6.92E-04,,,,,,,,,
,15.748,6.91E-04,,,,,,,,,
,16.3306,6.87E-04,,,,,,,,,
,17.486,6.81E-04,,,,,,,,,
,17.5528,6.80E-04,,,,,,,,,
,17.5551,6.80E-04,,,,,,,,,
,17.8963,6.79E-04,,,,,,,,,
,19.1156,6.72E-04,,,,,,,,,
,19.5617,6.70E-04,,,,,,,,,
,19.5967,6.70E-04,,,,,,,,,
,20.0506,6.68E-04,,,,,,,,,
,21.0706,6.63E-04,,,,,,,,,
,21.4584,6.61E-04,,,,,,,,,
,21.9074,6.59E-04,,,,,,,,,
,22.9052,6.55E-04,,,,,,,,,
,23.3933,6.53E-04,,,,,,,,,
,23.4972,6.53E-04,,,,,,,,,
,24.5334,6.49E-04,,,,,,,,,
,25.5616,6.45E-04,,,,,,,,,
,25.7295,6.44E-04,,,,,,,,,
,26.1657,6.43E-04,,,,,,,,,
,27.4457,6.38E-04,,,,,,,,,
,28.1972,6.36E-04,,,,,,,,,
,28.224,6.36E-04,,,,,,,,,
,29.8903,6.31E-04,,,,,,,,,
,30.7036,6.29E-04,,,,,,,,,
,30.9008,6.28E-04,,,,,,,,,
,31.4447,6.27E-04,,,,,,,,,
,33.8366,6.21E-04,,,,,,,,,
,34.1446,6.20E-04,,,,,,,,,
,34.3854,6.20E-04,,,,,,,,,
,36.651,6.15E-04,,,,,,,,,
,37.0513,6.14E-04,,,,,,,,,
,38.5071,6.11E-04,,,,,,,,,
,39.0052,6.11E-04,,,,,,,,,
,40.4866,6.08E-04,,,,,,,,,
,40.5714,6.08E-04,,,,,,,,,
,43.0781,6.04E-04,,,,,,,,,
,44.426,6.02E-04,,,,,,,,,
,44.5572,6.02E-04,,,,,,,,,
,44.7237,6.01E-04,,,,,,,,,
,48.1917,5.97E-04,,,,,,,,,
,48.6867,5.96E-04,,,,,,,,,
,49.0978,5.95E-04,,,,,,,,,
,50.9,5.93E-04,,,,,,,,,
,53.3549,5.90E-04,,,,,,,,,
,53.9123,5.90E-04,,,,,,,,,
,57.4052,5.86E-04,,,,,,,,,
,58.1456,5.85E-04,,,,,,,,,
,58.4239,5.85E-04,,,,,,,,,
,60.377,5.83E-04,,,,,,,,,
,62.2404,5.81E-04,,,,,,,,,
,63.9747,5.80E-04,,,,,,,,,
,66.4226,5.78E-04,,,,,,,,,
,67.6142,5.77E-04,,,,,,,,,
,70.0529,5.75E-04,,,,,,,,,
,71.8718,5.73E-04,,,,,,,,,
,75.6405,5.71E-04,,,,,,,,,
,75.8779,5.70E-04,,,,,,,,,
,76.0105,5.70E-04,,,,,,,,,
,76.7081,5.70E-04,,,,,,,,,
,84.0652,5.65E-04,,,,,,,,,
,84.6194,5.64E-04,,,,,,,,,
,86.6791,5.63E-04,,,,,,,,,
,92.1254,5.60E-04,,,,,,,,,
,94.5622,5.58E-04,,,,,,,,,
,99.0179,5.56E-04,,,,,,,,,
,100.878,5.55E-04,,,,,,,,,
,110.462,5.51E-04,,,,,,,,,
,113.113,5.49E-04,,,,,,,,,
,120.957,5.46E-04,,,,,,,,,
,129.215,5.43E-04,,,,,,,,,
,132.449,5.42E-04,,,,,,,,,
,145.151,5.37E-04,,,,,,,,,
,147.608,5.37E-04,,,,,,,,,
,159.069,5.33E-04,,,,,,,,,
,168.62,5.31E-04,,,,,,,,,
,174.181,5.29E-04,,,,,,,,,
,190.73,5.25E-04,,,,,,,,,
,192.624,5.25E-04,,,,,,,,,
,208.85,5.21E-04,,,,,,,,,
,220.044,5.19E-04,,,,,,,,,
,228.692,5.17E-04,,,,,,,,,
,250.626,5.14E-04,,,,,,,,,
,251.365,5.14E-04,,,,,,,,,
,274.656,5.10E-04,,,,,,,,,
,287.141,5.08E-04,,,,,,,,,
,300.751,5.07E-04,,,,,,,,,
,328.016,5.04E-04,,,,,,,,,
,329.324,5.03E-04,,,,,,,,,
,360.612,5.00E-04,,,,,,,,,
,374.709,4.99E-04,,,,,,,,,
,394.872,4.97E-04,,,,,,,,,
,428.049,4.94E-04,,,,,,,,,
,432.744,4.94E-04,,,,,,,,,
,474.236,4.91E-04,,,,,,,,,
,488.981,4.90E-04,,,,,,,,,
,519.292,4.88E-04,,,,,,,,,
,558.588,4.85E-04,,,,,,,,,
,568.628,4.85E-04,,,,,,,,,
,622.652,4.82E-04,,,,,,,,,
,638.103,4.81E-04,,,,,,,,,
,681.808,4.79E-04,,,,,,,,,
,728.937,4.77E-04,,,,,,,,,
,747.198,4.77E-04,,,,,,,,,
,818.842,4.74E-04,,,,,,,,,
,832.701,4.74E-04,,,,,,,,,
,896.635,4.72E-04,,,,,,,,,
,951.236,4.71E-04,,,,,,,,,
,981.823,4.71E-04,,,,,,,,,
,1075.1,4.70E-04,,,,,,,,,
,1086.64,4.70E-04,,,,,,,,,
,1177.24,4.69E-04,,,,,,,,,
,1241.33,4.69E-04,,,,,,,,,
,1290.15,4.69E-04,,,,,,,,,
,1413.85,4.69E-04,,,,,,,,,
,1418.03,4.69E-04,,,,,,,,,
,1548.18,4.69E-04,,,,,,,,,
,1619.89,4.69E-04,,,,,,,,,
,1695.26,4.69E-04,,,,,,,,,
,1850.48,4.70E-04,,,,,,,,,
,1856.33,4.70E-04,,,,,,,,,
,2032.69,4.70E-04,,,,,,,,,
,2113.9,4.71E-04,,,,,,,,,
,2227.64,4.71E-04,,,,,,,,,
,2414.81,4.72E-04,,,,,,,,,
,2441.23,4.72E-04,,,,,,,,,
,2673.17,4.74E-04,,,,,,,,,
,2758.56,4.74E-04,,,,,,,,,
,2927.14,4.75E-04,,,,,,,,,
,3151.24,4.77E-04,,,,,,,,,
,3205.24,4.77E-04,,,,,,,,,
,3509.76,4.80E-04,,,,,,,,,
,3599.82,4.81E-04,,,,,,,,,
,3846.4,4.82E-04,,,,,,,,,
,4112.24,4.85E-04,,,,,,,,,
,4215.16,4.85E-04,,,,,,,,,
,4475.6,4.87E-04,,,,,,,,,
