Filename,peo_su8_00_000_0,,,,,,,,,,
Instrument name,5333-0457,,,,,,,,,,
Operator,Osamu Katagiri,,,,,,,,,,
rundate,12/12/2019,,,,,,,,,,
Sample name,OSKT 000_PEO_SU8,,,,,,,,,,
Geometry name,60mm 0.9969° cone plate, Peltier plate Steel ,,,,,,,,,
Procedure name,Sample,,,,,,,,,,
,Flow ramp,,,,,,,,,,
0.0215051,0.0239703,51.9251,324.6,20,-55.2446,-0.0781002,20.0276,-40.2257,324.6,1.21609,0.0203911
0.0235123,0.0242706,49.8246,331.547,20,-55.4057,-0.0783279,20.0297,-32.2359,331.547,1.32959,0.0228116
0.0259279,0.0245139,50.5426,338.493,20,-55.3886,-0.0783038,20.0273,-25.7507,338.493,1.46619,0.025519
0.0286996,0.0254109,51.162,345.44,20,-56.0173,-0.0791926,20.0248,-20.8047,345.44,1.62292,0.0285515
0.0321077,0.0269717,51.2916,352.453,20,-55.7124,-0.0787616,20.0175,-16.4999,352.453,1.81565,0.031973
0.0359881,0.0279061,48.7621,359.465,20,-55.6235,-0.0786358,20.0222,-13.134,359.465,2.03508,0.035808
0.0404697,0.0282579,49.5244,366.412,20,-55.5021,-0.0784642,20.0154,-10.4732,366.412,2.28851,0.0400555
0.0454683,0.0284309,50.4356,373.359,20,-55.5257,-0.0784976,20.0261,-8.37108,373.359,2.57117,0.0448131
0.0514439,0.0294849,53.0608,380.371,20,-55.8476,-0.0789526,20.0375,-6.71362,380.371,2.90908,0.0501848
0.0581242,0.0318048,51.993,387.383,20,-55.8331,-0.0789321,20.028,-5.35227,387.383,3.28684,0.0561985
0.0650171,0.0324743,55.1719,394.33,20,-56.8202,-0.0803277,20.0154,-4.35175,394.33,3.67663,0.0628735
0.0724977,0.0324881,55.6196,401.277,20,-56.921,-0.0804701,20.0186,-3.48354,401.277,4.09965,0.0703354
0.079827,0.0329002,54.6683,408.224,20,-56.29,-0.079578,20.0185,-2.75257,408.224,4.51411,0.0786855
0.087573,0.0356148,52.4239,415.236,20,-57.1466,-0.0807891,20.0332,-2.22809,415.236,4.95214,0.0881207
0.0988125,0.0356873,55.8113,422.248,20,-57.1943,-0.0808565,20.0272,-1.77817,422.248,5.58771,0.0986821
0.113138,0.0378225,53.6776,429.195,20,-57.711,-0.081587,20.0261,-1.43364,429.195,6.3978,0.110397
0.125499,0.0383052,53.6756,436.142,20,-57.2141,-0.0808845,20.0333,-1.13568,436.142,7.09681,0.123502
0.139759,0.0393821,52.4509,443.154,20,-57.8565,-0.0817928,20.0195,-0.91565,443.154,7.9032,0.138312
0.157252,0.0398845,51.098,450.167,20,-58.4898,-0.082688,20.0322,-0.738109,450.167,8.89241,0.154892
0.175982,0.0429519,49.6908,457.114,20,-58.5954,-0.0828373,20.0187,-0.59085,457.114,9.95154,0.173277
0.194615,0.0440327,48.793,464.06,20,-58.5297,-0.0827444,20.0325,-0.471584,464.06,11.0052,0.193846
0.220426,0.0445982,52.1733,471.073,20,-58.5028,-0.0827065,20.0252,-0.37583,471.073,12.4648,0.217091
0.24576,0.0446185,48.4732,478.085,20,-59.2243,-0.0837264,20.0192,-0.303376,478.085,13.8974,0.243113
0.275476,0.0471326,46.1912,485.032,20,-60.167,-0.0850591,20.0273,-0.246267,485.032,15.5778,0.271972
0.307157,0.049921,48.119,491.979,19.99,-59.0106,-0.0834243,20.0287,-0.192996,491.979,17.3693,0.304256
0.343915,0.051223,44.2969,498.926,20.01,-59.8715,-0.0846413,20.023,-0.156461,498.926,19.4479,0.340373
0.384822,0.0512626,43.7432,505.938,20,-59.7908,-0.0845273,20.0393,-0.124581,505.938,21.7611,0.381189
0.431452,0.051925,44.0465,512.95,20,-60.3411,-0.0853052,20.0301,-0.100253,512.95,24.398,0.42688
0.482061,0.0559144,41.7577,519.897,20,-60.3949,-0.0853813,20.0326,-0.0801772,519.897,27.2599,0.477555
0.539557,0.0559356,41.2307,526.844,20,-60.8022,-0.0859571,20.0259,-0.0644973,526.844,30.5113,0.534241
0.603791,0.0596797,42.7598,533.856,20,-61.4258,-0.0868386,20.0292,-0.051952,533.856,34.1436,0.598305
0.675802,0.0604555,39.4895,540.869,20,-61.0905,-0.0863647,20.0196,-0.0411994,540.869,38.2157,0.670023
0.75634,0.0611048,42.3577,547.815,20,-62.0436,-0.0877121,20.0114,-0.0334337,547.815,42.77,0.749557
0.845483,0.062533,41.0629,554.762,20,-60.9535,-0.086171,20.0138,-0.0262455,554.762,47.8109,0.838534
0.945607,0.0666562,42.5277,561.709,20,-61.9098,-0.0875229,20.0168,-0.0213002,561.709,53.4728,0.938072
1.0585,0.0694787,38.5276,568.721,20,-62.0033,-0.0876552,20.019,-0.0170087,568.721,59.8566,1.05056
1.18532,0.0699636,38.3467,575.734,20,-62.0983,-0.0877894,20.0281,-0.0135832,575.734,67.0284,1.17649
1.32564,0.0703874,38.8296,582.681,20,-63.0523,-0.0891381,20.0293,-0.0110203,582.681,74.9634,1.31614
1.48224,0.0724532,37.4946,589.627,20,-61.3649,-0.0867526,20.0251,-8.57E-03,589.627,83.8189,1.47237
1.65592,0.0782652,35.2804,596.509,20,-63.5595,-0.0898551,20.0309,-7.11E-03,596.509,93.6403,1.64538
,0.0788638,32.9245,,,,,,,,,
,0.0808867,34.8487,,,,,,,,,
,0.0819509,34.3151,,,,,,,,,
,0.0859939,35.6387,,,,,,,,,
,0.0876009,32.8183,,,,,,,,,
,0.0936928,31.3251,,,,,,,,,
,0.0941679,29.1717,,,,,,,,,
,0.0954142,31.2369,,,,,,,,,
,0.0980929,30.1858,,,,,,,,,
,0.102202,29.9188,,,,,,,,,
,0.10963,28.1408,,,,,,,,,
,0.109898,26.4853,,,,,,,,,
,0.111089,28.4244,,,,,,,,,
,0.111369,27.9547,,,,,,,,,
,0.121365,26.0328,,,,,,,,,
,0.122923,24.3264,,,,,,,,,
,0.12763,25.4703,,,,,,,,,
,0.12934,25.0888,,,,,,,,,
,0.135786,24.6962,,,,,,,,,
,0.137546,24.0592,,,,,,,,,
,0.148586,22.7699,,,,,,,,,
,0.150588,21.1777,,,,,,,,,
,0.151498,22.7098,,,,,,,,,
,0.154042,22.1066,,,,,,,,,
,0.171022,20.7947,,,,,,,,,
,0.172529,20.5198,,,,,,,,,
,0.172983,19.4102,,,,,,,,,
,0.175327,19.1452,,,,,,,,,
,0.193019,19.0214,,,,,,,,,
,0.195327,18.7032,,,,,,,,,
,0.201386,17.3339,,,,,,,,,
,0.204131,18.3518,,,,,,,,,
,0.212869,17.7826,,,,,,,,,
,0.215944,17.8444,,,,,,,,,
,0.234453,16.5168,,,,,,,,,
,0.235269,16.5009,,,,,,,,,
,0.237667,15.4364,,,,,,,,,
,0.24184,16.3582,,,,,,,,,
,0.249539,15.7749,,,,,,,,,
,0.270843,15.0006,,,,,,,,,
,0.272297,14.8529,,,,,,,,,
,0.272949,14.1057,,,,,,,,,
,0.276712,13.9223,,,,,,,,,
,0.303025,13.8822,,,,,,,,,
,0.304975,13.6312,,,,,,,,,
,0.317765,12.5761,,,,,,,,,
,0.322171,13.2507,,,,,,,,,
,0.33898,12.0522,,,,,,,,,
,0.340904,12.8667,,,,,,,,,
,0.36994,11.9633,,,,,,,,,
,0.374938,11.7919,,,,,,,,,
,0.375099,11.2033,,,,,,,,,
,0.379251,11.8148,,,,,,,,,
,0.405849,11.2361,,,,,,,,,
,0.424762,10.9547,,,,,,,,,
,0.430682,10.7623,,,,,,,,,
,0.436722,10.6213,,,,,,,,,
,0.443341,10.6455,,,,,,,,,
,0.475624,10.083,,,,,,,,,
,0.481353,10.5952,,,,,,,,,
,0.501398,10.1413,,,,,,,,,
,0.508468,9.56574,,,,,,,,,
,0.525096,9.26561,,,,,,,,,
,0.532114,9.7182,,,,,,,,,
,0.572567,9.19152,,,,,,,,,
,0.583725,8.57748,,,,,,,,,
,0.592002,8.46316,,,,,,,,,
,0.5953,8.53053,,,,,,,,,
,0.62548,8.7198,,,,,,,,,
,0.666677,8.30511,,,,,,,,,
,0.679569,8.10368,,,,,,,,,
,0.683017,7.69405,,,,,,,,,
,0.689259,8.12489,,,,,,,,,
,0.746625,7.6528,,,,,,,,,
,0.755871,7.16577,,,,,,,,,
,0.79115,6.92055,,,,,,,,,
,0.802493,6.91202,,,,,,,,,
,0.818048,6.79563,,,,,,,,,
,0.835246,7.06709,,,,,,,,,
,0.894298,6.70833,,,,,,,,,
,0.921053,6.21319,,,,,,,,,
,0.934331,6.15876,,,,,,,,,
,0.934357,6.07547,,,,,,,,,
,0.983113,5.94106,,,,,,,,,
,1.04649,5.66427,,,,,,,,,
,1.07228,5.57359,,,,,,,,,
,1.07769,5.8298,,,,,,,,,
,1.08783,5.4953,,,,,,,,,
,1.1719,5.20625,,,,,,,,,
,1.17632,5.23027,,,,,,,,,
,1.24835,5.01692,,,,,,,,,
,1.26654,4.91536,,,,,,,,,
,1.29075,4.89502,,,,,,,,,
,1.31103,4.80767,,,,,,,,,
,1.41856,4.78325,,,,,,,,,
,1.45332,4.68678,,,,,,,,,
,1.46665,4.44872,,,,,,,,,
,1.47461,4.37723,,,,,,,,,
,1.54706,4.48248,,,,,,,,,
,1.64081,4.08551,,,,,,,,,
,1.6843,4.03751,,,,,,,,,
,1.69194,3.82402,,,,,,,,,
,1.71687,3.96895,,,,,,,,,
,1.83751,3.77215,,,,,,,,,
,1.84071,3.79694,,,,,,,,,
,1.95789,3.65967,,,,,,,,,
,1.96975,3.60339,,,,,,,,,
,2.01367,3.58389,,,,,,,,,
,2.05786,3.51582,,,,,,,,,
,2.1126,3.43114,,,,,,,,,
,2.19655,3.32699,,,,,,,,,
,2.29317,3.26526,,,,,,,,,
,2.30205,3.10991,,,,,,,,,
,2.32732,3.23958,,,,,,,,,
,2.40077,3.14441,,,,,,,,,
,2.57539,3.01151,,,,,,,,,
,2.63575,2.99321,,,,,,,,,
,2.6697,2.93948,,,,,,,,,
,2.67051,2.98574,,,,,,,,,
,2.8842,2.8099,,,,,,,,,
,2.89899,2.81142,,,,,,,,,
,2.98506,2.72805,,,,,,,,,
,3.10805,2.68755,,,,,,,,,
,3.2299,2.62103,,,,,,,,,
,3.29806,2.56567,,,,,,,,,
,3.47545,2.50337,,,,,,,,,
,3.56871,2.45072,,,,,,,,,
,3.58022,2.34396,,,,,,,,,
,3.61325,2.43561,,,,,,,,,
,3.90637,2.291,,,,,,,,,
,3.98593,2.28012,,,,,,,,,
,4.04231,2.28332,,,,,,,,,
,4.04642,2.28112,,,,,,,,,
,4.27245,2.29377,,,,,,,,,
,4.42127,2.22759,,,,,,,,,
,4.52218,2.19691,,,,,,,,,
,4.65485,2.14424,,,,,,,,,
,4.71118,2.22254,,,,,,,,,
,4.93816,2.13531,,,,,,,,,
,5.06408,2.00607,,,,,,,,,
,5.07274,2.07567,,,,,,,,,
,5.48516,1.96479,,,,,,,,,
,5.49058,1.88302,,,,,,,,,
,5.51549,1.95051,,,,,,,,,
,5.67135,1.89203,,,,,,,,,
,6.05133,1.75718,,,,,,,,,
,6.20303,1.79553,,,,,,,,,
,6.34457,1.7485,,,,,,,,,
,6.38628,1.82013,,,,,,,,,
,6.53796,1.71636,,,,,,,,,
,7.09783,1.60599,,,,,,,,,
,7.12241,1.59739,,,,,,,,,
,7.13419,1.66551,,,,,,,,,
,7.43545,1.56183,,,,,,,,,
,7.75885,1.57417,,,,,,,,,
,7.94914,1.52774,,,,,,,,,
,8.29187,1.47206,,,,,,,,,
,8.45599,1.40136,,,,,,,,,
,8.65698,1.42934,,,,,,,,,
,8.90133,1.38671,,,,,,,,,
,9.21859,1.33987,,,,,,,,,
,9.65334,1.31116,,,,,,,,,
,9.87228,1.27927,,,,,,,,,
,9.95832,1.23198,,,,,,,,,
,9.98478,1.2821,,,,,,,,,
,11.0485,1.17775,,,,,,,,,
,11.1403,1.16876,,,,,,,,,
,11.2384,1.12722,,,,,,,,,
,11.2582,1.16512,,,,,,,,,
,12.0629,1.10021,,,,,,,,,
,12.4761,1.06385,,,,,,,,,
,13.0832,1.0228,,,,,,,,,
,13.0836,1.02936,,,,,,,,,
,13.1077,1.01931,,,,,,,,,
,13.9723,1.00686,,,,,,,,,
,14.2731,0.960666,,,,,,,,,
,15.2319,0.904574,,,,,,,,,
,15.2611,0.90271,,,,,,,,,
,15.5937,0.917401,,,,,,,,,
,15.6304,0.886322,,,,,,,,,
,17.2215,0.817288,,,,,,,,,
,17.486,0.812712,,,,,,,,,
,17.5243,0.812701,,,,,,,,,
,17.7329,0.829663,,,,,,,,,
,18.8924,0.780707,,,,,,,,,
,19.5342,0.742263,,,,,,,,,
,19.5622,0.738627,,,,,,,,,
,19.6697,0.757173,,,,,,,,,
,19.9894,0.726867,,,,,,,,,
,20.1231,0.71726,,,,,,,,,
,20.2676,0.741147,,,,,,,,,
,20.5496,0.711901,,,,,,,,,
,20.5997,0.700768,,,,,,,,,
,21.8935,0.663984,,,,,,,,,
,21.9059,0.688537,,,,,,,,,
,22.0947,0.674313,,,,,,,,,
,22.1653,0.697182,,,,,,,,,
,23.2676,0.65491,,,,,,,,,
,24.3536,0.62671,,,,,,,,,
,24.5346,0.643835,,,,,,,,,
,25.4004,0.618676,,,,,,,,,
,26.3511,0.594183,,,,,,,,,
,27.2646,0.566901,,,,,,,,,
,27.4435,0.582172,,,,,,,,,
,28.7647,0.553961,,,,,,,,,
,30.0504,0.527222,,,,,,,,,
,30.6427,0.533384,,,,,,,,,
,30.7066,0.523839,,,,,,,,,
,31.3961,0.530255,,,,,,,,,
,32.1277,0.517479,,,,,,,,,
,33.3823,0.493912,,,,,,,,,
,34.3826,0.497028,,,,,,,,,
,34.745,0.48431,,,,,,,,,
,34.9872,0.478234,,,,,,,,,
,36.4485,0.477818,,,,,,,,,
,38.5056,0.449321,,,,,,,,,
,39.6196,0.431554,,,,,,,,,
,39.8029,0.426583,,,,,,,,,
,40.0789,0.438874,,,,,,,,,
,40.7351,0.448114,,,,,,,,,
,42.9941,0.424554,,,,,,,,,
,43.0793,0.417571,,,,,,,,,
,44.0486,0.402882,,,,,,,,,
,45.1096,0.409149,,,,,,,,,
,47.4273,0.388986,,,,,,,,,
,47.9463,0.399345,,,,,,,,,
,48.1928,0.389859,,,,,,,,,
,52.3553,0.35804,,,,,,,,,
,53.6775,0.348248,,,,,,,,,
,53.912,0.359628,,,,,,,,,
,55.2188,0.34594,,,,,,,,,
,57.7496,0.329042,,,,,,,,,
,58.4765,0.33689,,,,,,,,,
,60.3807,0.325852,,,,,,,,,
,63.8476,0.322571,,,,,,,,,
,64.2905,0.318793,,,,,,,,,
,65.9173,0.307967,,,,,,,,,
,67.6104,0.294862,,,,,,,,,
,69.4024,0.298633,,,,,,,,,
,74.8524,0.276529,,,,,,,,,
,75.166,0.273857,,,,,,,,,
,75.3136,0.267906,,,,,,,,,
,75.6406,0.262282,,,,,,,,,
,83.0321,0.242208,,,,,,,,,
,84.3161,0.236194,,,,,,,,,
,84.6177,0.232747,,,,,,,,,
,85.7123,0.237722,,,,,,,,,
,86.549,0.234997,,,,,,,,,
,88.976,0.228598,,,,,,,,,
,91.471,0.23149,,,,,,,,,
,91.8543,0.22889,,,,,,,,,
,94.5639,0.220385,,,,,,,,,
,94.6885,0.226812,,,,,,,,,
,97.7384,0.220076,,,,,,,,,
,98.6991,0.216304,,,,,,,,,
,108.73,0.200285,,,,,,,,,
,111.452,0.202988,,,,,,,,,
,126.593,0.186576,,,,,,,,,
,129.752,0.180961,,,,,,,,,
,147.39,0.165439,,,,,,,,,
,151.056,0.167298,,,,,,,,,
,171.604,0.154457,,,,,,,,,
,175.859,0.15031,,,,,,,,,
,197.78,0.13978,,,,,,,,,
,199.796,0.142244,,,,,,,,,
,222.435,0.133283,,,,,,,,,
,232.62,0.12923,,,,,,,,,
,258.957,0.120447,,,,,,,,,
,270.836,0.120239,,,,,,,,,
,301.477,0.112942,,,,,,,,,
,315.33,0.112711,,,,,,,,,
,350.978,0.105132,,,,,,,,,
,367.134,0.101493,,,,,,,,,
,402.998,0.0953887,,,,,,,,,
,427.448,0.0941844,,,,,,,,,
,462.728,0.0898247,,,,,,,,,
,497.671,0.0859631,,,,,,,,,
,538.705,0.0822494,,,,,,,,,
,579.431,0.0783421,,,,,,,,,
,627.157,0.0764514,,,,,,,,,
,674.622,0.0733012,,,,,,,,,
,730.133,0.0700922,,,,,,,,,
,785.453,0.0684863,,,,,,,,,
,850.017,0.0655892,,,,,,,,,
,914.49,0.0627046,,,,,,,,,
,949.393,0.0612086,,,,,,,,,
,1060.39,0.0586907,,,,,,,,,
,1064.73,0.0583428,,,,,,,,,
,1234.5,0.0548852,,,,,,,,,
,1239.65,0.0543381,,,,,,,,,
,1437.19,0.0505721,,,,,,,,,
,1443.3,0.0503356,,,,,,,,,
,1673.17,0.0473029,,,,,,,,,
,1680.41,0.0469394,,,,,,,,,
,1947.9,0.0438022,,,,,,,,,
,1956.48,0.0438857,,,,,,,,,
,2267.73,0.0409691,,,,,,,,,
,2277.9,0.0407695,,,,,,,,,
,2640.08,0.0382287,,,,,,,,,
,2652.12,0.0381355,,,,,,,,,
,3073.57,0.0356935,,,,,,,,,
,3087.82,0.0356429,,,,,,,,,
,3578.23,0.0334998,,,,,,,,,
,3595.11,0.0334814,,,,,,,,,
,4165.75,0.0313605,,,,,,,,,
,4185.73,0.0313667,,,,,,,,,
,4849.75,0.0295533,,,,,,,,,
,4873.38,0.0295973,,,,,,,,,
,5646.05,0.0279068,,,,,,,,,
,5674,0.0278447,,,,,,,,,
,6573.09,0.0263437,,,,,,,,,
,6606.15,0.0262682,,,,,,,,,
,7652.36,0.0248713,,,,,,,,,
,7691.44,0.0248067,,,,,,,,,
,8908.83,0.0235187,,,,,,,,,
,8955.02,0.0234654,,,,,,,,,
,10371.6,0.0223335,,,,,,,,,
,10426.2,0.0224124,,,,,,,,,
,12074.6,0.0212448,,,,,,,,,
,12139.1,0.021263,,,,,,,,,
,14057.1,0.0201952,,,,,,,,,
,14133.3,0.0202378,,,,,,,,,
,15786.5,0.0194611,,,,,,,,,
,15809.5,0.0194788,,,,,,,,,
